project_id,month,planned_spend,actual_spend,cumulative_planned,cumulative_actual
ADV-0075,2025-06-01,22378.386271450858,18401.319532393692,469946.111700468,598770.1342947318
ADV-0075,2025-07-01,22378.386271450858,33334.86577776274,492324.4979719189,632105.0000724945
ADV-0076,2023-07-01,84047.92811594204,105062.092782941,84047.92811594204,105062.092782941
ADV-0076,2023-08-01,84047.92811594204,95059.97844071306,168095.85623188407,200122.0712236541
ADV-0076,2023-09-01,84047.92811594204,72804.0493125176,252143.7843478261,272926.1205361717
ADV-0076,2023-10-01,84047.92811594204,93246.93757487189,336191.71246376814,366173.0581110436
ADV-0076,2023-11-01,84047.92811594204,89274.1868089903,420239.6405797102,455447.2449200339
ADV-0076,2023-12-01,84047.92811594204,85530.95583122302,504287.5686956522,540978.2007512569
ADV-0076,2024-01-01,84047.92811594204,116614.81884427863,588335.4968115942,657593.0195955355
ADV-0076,2024-02-01,84047.92811594204,114425.10605665881,672383.4249275363,772018.1256521943
ADV-0076,2024-03-01,84047.92811594204,106313.3470371386,756431.3530434783,878331.4726893329
ADV-0076,2024-04-01,84047.92811594204,131703.6411539379,840479.2811594204,1010035.1138432708
ADV-0076,2024-05-01,84047.92811594204,88945.75287428738,924527.2092753624,1098980.8667175581
ADV-0076,2024-06-01,84047.92811594204,81244.49889885854,1008575.1373913044,1180225.3656164166
ADV-0077,2023-09-01,45128.72900149031,64113.40485071166,45128.72900149031,64113.40485071166
ADV-0077,2023-10-01,45128.72900149031,44970.753563743434,90257.45800298062,109084.1584144551
ADV-0077,2023-11-01,45128.72900149031,49836.99804609913,135386.18700447094,158921.15646055422
ADV-0077,2023-12-01,45128.72900149031,46050.75696953576,180514.91600596125,204971.91343008998
ADV-0077,2024-01-01,45128.72900149031,39540.64205783667,225643.64500745156,244512.55548792664
ADV-0077,2024-02-01,45128.72900149031,71299.72882441546,270772.3740089419,315812.2843123421
ADV-0077,2024-03-01,45128.72900149031,47304.54856555292,315901.1030104322,363116.83287789504
ADV-0077,2024-04-01,45128.72900149031,56454.66459720832,361029.8320119225,419571.49747510336
ADV-0077,2024-05-01,45128.72900149031,38458.5482250905,406158.5610134128,458030.04570019385
ADV-0077,2024-06-01,45128.72900149031,65932.48751158806,451287.2900149031,523962.5332117819
ADV-0077,2024-07-01,45128.72900149031,50488.24439256076,496416.01901639346,574450.7776043427
ADV-0077,2024-08-01,45128.72900149031,67833.70033519961,541544.7480178837,642284.4779395423
ADV-0077,2024-09-01,45128.72900149031,53915.745635672436,586673.477019374,696200.2235752147
ADV-0077,2024-10-01,45128.72900149031,44842.66713794784,631802.2060208644,741042.8907131626
ADV-0077,2024-11-01,45128.72900149031,58136.02354409274,676930.9350223547,799178.9142572554
ADV-0077,2024-12-01,45128.72900149031,42109.98850136274,722059.664023845,841288.9027586181
ADV-0077,2025-01-01,45128.72900149031,55094.070299710154,767188.3930253353,896382.9730583283
ADV-0077,2025-02-01,45128.72900149031,49933.11016152156,812317.1220268256,946316.0832198499
ADV-0077,2025-03-01,45128.72900149031,74836.90334549987,857445.851028316,1021152.9865653497
ADV-0077,2025-04-01,45128.72900149031,39196.189944643935,902574.5800298062,1060349.1765099936
ADV-0077,2025-05-01,45128.72900149031,65709.60283885174,947703.3090312965,1126058.7793488454
ADV-0077,2025-06-01,45128.72900149031,44298.04818895566,992832.0380327869,1170356.8275378011
ADV-0077,2025-07-01,45128.72900149031,50005.96354169652,1037960.7670342772,1220362.7910794977
ADV-0078,2023-07-01,43659.774830852504,52286.81756386603,43659.774830852504,52286.81756386603
ADV-0078,2023-08-01,43659.774830852504,72241.12263493084,87319.54966170501,124527.94019879687
ADV-0078,2023-09-01,43659.774830852504,45280.103940047855,130979.32449255751,169808.04413884474
ADV-0078,2023-10-01,43659.774830852504,39151.22935516671,174639.09932341002,208959.27349401143
ADV-0078,2023-11-01,43659.774830852504,48363.85153652855,218298.87415426254,257323.12503054
ADV-0078,2023-12-01,43659.774830852504,39692.817156562254,261958.64898511503,297015.9421871022
ADV-0078,2024-01-01,43659.774830852504,40661.98724301133,305618.4238159675,337677.9294301135
ADV-0078,2024-02-01,43659.774830852504,58702.023528413905,349278.19864682003,396379.9529585274
ADV-0078,2024-03-01,43659.774830852504,37919.25639115585,392937.97347767255,434299.20934968325
ADV-0078,2024-04-01,43659.774830852504,36704.94113679381,436597.7483085251,471004.15048647707
ADV-0078,2024-05-01,43659.774830852504,64397.13253479447,480257.52313937753,535401.2830212716
ADV-0078,2024-06-01,43659.774830852504,50104.32887915678,523917.29797023005,585505.6119004283
ADV-0078,2024-07-01,43659.774830852504,40531.478794326526,567577.0728010825,626037.0906947549
ADV-0078,2024-08-01,43659.774830852504,45727.180926778325,611236.847631935,671764.2716215332
ADV-0078,2024-09-01,43659.774830852504,61466.688127615234,654896.6224627875,733230.9597491485
ADV-0078,2024-10-01,43659.774830852504,46615.451399197314,698556.3972936401,779846.4111483458
ADV-0078,2024-11-01,43659.774830852504,55487.889104535396,742216.1721244926,835334.3002528811
ADV-0078,2024-12-01,43659.774830852504,40382.3771946549,785875.9469553451,875716.677447536
ADV-0078,2025-01-01,43659.774830852504,59279.09838255665,829535.7217861976,934995.7758300927
ADV-0078,2025-02-01,43659.774830852504,48258.02627189942,873195.4966170501,983253.8021019922
ADV-0078,2025-03-01,43659.774830852504,60854.160191442636,916855.2714479025,1044107.9622934348
ADV-0078,2025-04-01,43659.774830852504,68204.88332388128,960515.0462787551,1112312.845617316
ADV-0078,2025-05-01,43659.774830852504,60233.36927315667,1004174.8211096076,1172546.2148904726
ADV-0078,2025-06-01,43659.774830852504,47434.32556906791,1047834.5959404601,1219980.5404595404
ADV-0078,2025-07-01,43659.774830852504,45813.51829213124,1091494.3707713126,1265794.0587516716
ADV-0079,2023-12-01,8499.75711409396,8993.851766354668,8499.75711409396,8993.851766354668
ADV-0079,2024-01-01,8499.75711409396,7776.139230939197,16999.51422818792,16769.990997293866
ADV-0079,2024-02-01,8499.75711409396,7899.939698612055,25499.271342281878,24669.93069590592
ADV-0079,2024-03-01,8499.75711409396,12459.013418067885,33999.02845637584,37128.944113973805
ADV-0079,2024-04-01,8499.75711409396,9422.53041754206,42498.7855704698,46551.474531515865
ADV-0079,2024-05-01,8499.75711409396,9805.963739086004,50998.542684563756,56357.438270601866
ADV-0079,2024-06-01,8499.75711409396,10988.176008398543,59498.29979865772,67345.61427900041
ADV-0079,2024-07-01,8499.75711409396,10955.295089285317,67998.05691275168,78300.90936828572
ADV-0079,2024-08-01,8499.75711409396,7048.777575730967,76497.81402684563,85349.68694401669
ADV-0079,2024-09-01,8499.75711409396,12764.560326465265,84997.5711409396,98114.24727048195
ADV-0079,2024-10-01,8499.75711409396,7871.177694261337,93497.32825503356,105985.42496474329
ADV-0079,2024-11-01,8499.75711409396,11953.234266463553,101997.08536912751,117938.65923120684
ADV-0079,2024-12-01,8499.75711409396,12324.226818665178,110496.84248322148,130262.88604987202
ADV-0079,2025-01-01,8499.75711409396,11892.108690516841,118996.59959731543,142154.99474038885
ADV-0079,2025-02-01,8499.75711409396,10875.442023628326,127496.3567114094,153030.43676401718
ADV-0079,2025-03-01,8499.75711409396,6654.085153705634,135996.11382550336,159684.52191772283
ADV-0079,2025-04-01,8499.75711409396,9240.344634216246,144495.8709395973,168924.86655193908
ADV-0079,2025-05-01,8499.75711409396,11068.882631348384,152995.62805369127,179993.74918328747
ADV-0079,2025-06-01,8499.75711409396,9442.86585766897,161495.38516778525,189436.61504095644
ADV-0079,2025-07-01,8499.75711409396,13003.458031955162,169995.1422818792,202440.07307291162
ADV-0080,2023-10-01,27052.751419753087,27669.693903987958,27052.751419753087,27669.693903987958
ADV-0080,2023-11-01,27052.751419753087,27312.83821357941,54105.502839506174,54982.53211756737
ADV-0080,2023-12-01,27052.751419753087,26669.197694949755,81158.25425925927,81651.72981251712
ADV-0080,2024-01-01,27052.751419753087,28230.15941354573,108211.00567901235,109881.88922606285
ADV-0080,2024-02-01,27052.751419753087,33480.42805325837,135263.75709876543,143362.31727932123
ADV-0080,2024-03-01,27052.751419753087,36977.356654448195,162316.50851851853,180339.67393376943
ADV-0080,2024-04-01,27052.751419753087,35938.46246651256,189369.2599382716,216278.13640028198
ADV-0080,2024-05-01,27052.751419753087,39331.1349160253,216422.0113580247,255609.27131630728
ADV-0080,2024-06-01,27052.751419753087,41158.85926327723,243474.7627777778,296768.1305795845
ADV-0080,2024-07-01,27052.751419753087,39526.56659260984,270527.51419753087,336294.69717219437
ADV-0080,2024-08-01,27052.751419753087,20894.701922194163,297580.26561728393,357189.39909438853
ADV-0080,2024-09-01,27052.751419753087,37652.91519317124,324633.01703703706,394842.31428755977
ADV-0080,2024-10-01,27052.751419753087,25322.923601305818,351685.76845679013,420165.2378888656
ADV-0080,2024-11-01,27052.751419753087,23558.88394515801,378738.5198765432,443724.12183402356
ADV-0080,2024-12-01,27052.751419753087,35375.64699319648,405791.2712962963,479099.7688272201
ADV-0080,2025-01-01,27052.751419753087,27925.42234389626,432844.0227160494,507025.1911711163
ADV-0080,2025-02-01,27052.751419753087,21786.912502340532,459896.77413580247,528812.1036734568
ADV-0080,2025-03-01,27052.751419753087,23668.779298979058,486949.5255555556,552480.8829724359
ADV-0080,2025-04-01,27052.751419753087,20473.603870319137,514002.27697530866,572954.486842755
ADV-0080,2025-05-01,27052.751419753087,41563.447280024855,541055.0283950617,614517.9341227799
ADV-0080,2025-06-01,27052.751419753087,21027.290419811354,568107.7798148148,635545.2245425913
ADV-0080,2025-07-01,27052.751419753087,25347.610677534787,595160.5312345679,660892.8352201261
ADV-0081,2024-01-01,6671.869749103943,7167.794054400087,6671.869749103943,7167.794054400087
ADV-0081,2024-02-01,6671.869749103943,6836.447049931285,13343.739498207886,14004.241104331371
ADV-0081,2024-03-01,6671.869749103943,9918.107536992151,20015.60924731183,23922.348641323522
ADV-0081,2024-04-01,6671.869749103943,5080.764939107962,26687.47899641577,29003.113580431484
ADV-0081,2024-05-01,6671.869749103943,7700.4227819272755,33359.34874551972,36703.53636235876
ADV-0081,2024-06-01,6671.869749103943,8634.459700978867,40031.21849462366,45337.99606333763
ADV-0081,2024-07-01,6671.869749103943,10028.97255890049,46703.0882437276,55366.96862223812
ADV-0081,2024-08-01,6671.869749103943,8300.799287642318,53374.95799283154,63667.76790988044
ADV-0081,2024-09-01,6671.869749103943,9318.762981046879,60046.827741935485,72986.53089092732
ADV-0081,2024-10-01,6671.869749103943,5321.877941554253,66718.69749103943,78308.40883248157
ADV-0081,2024-11-01,6671.869749103943,6999.469716487045,73390.56724014337,85307.87854896861
ADV-0081,2024-12-01,6671.869749103943,6932.900087161107,80062.43698924732,92240.77863612972
ADV-0081,2025-01-01,6671.869749103943,9776.903194925686,86734.30673835125,102017.68183105541
ADV-0081,2025-02-01,6671.869749103943,5697.381887727985,93406.1764874552,107715.06371878339
ADV-0081,2025-03-01,6671.869749103943,5700.240656436271,100078.04623655914,113415.30437521967
ADV-0081,2025-04-01,6671.869749103943,6680.946031976792,106749.91598566309,120096.25040719646
ADV-0081,2025-05-01,6671.869749103943,5159.4619683326855,113421.78573476704,125255.71237552915
ADV-0081,2025-06-01,6671.869749103943,5869.944963896895,120093.65548387097,131125.65733942605
ADV-0081,2025-07-01,6671.869749103943,10214.995664159764,126765.52523297492,141340.65300358582
ADV-0082,2024-04-01,13629.984602150538,15062.495724967206,13629.984602150538,15062.495724967206
ADV-0082,2024-05-01,13629.984602150538,17418.470017839583,27259.969204301076,32480.965742806788
ADV-0082,2024-06-01,13629.984602150538,18506.007295895273,40889.95380645162,50986.97303870206
ADV-0082,2024-07-01,13629.984602150538,14354.87179616941,54519.93840860215,65341.844834871474
ADV-0082,2024-08-01,13629.984602150538,11815.132512930993,68149.9230107527,77156.97734780247
ADV-0082,2024-09-01,13629.984602150538,12501.158842324863,81779.90761290323,89658.13619012733
ADV-0082,2024-10-01,13629.984602150538,13734.253604630492,95409.89221505377,103392.38979475782
ADV-0082,2024-11-01,13629.984602150538,17465.271728262866,109039.8768172043,120857.66152302068
ADV-0082,2024-12-01,13629.984602150538,14716.865547999752,122669.86141935484,135574.52707102042
ADV-0082,2025-01-01,13629.984602150538,10192.214399670802,136299.8460215054,145766.74147069122
ADV-0082,2025-02-01,13629.984602150538,16163.107603205359,149929.83062365593,161929.8490738966
ADV-0082,2025-03-01,13629.984602150538,20764.509489128533,163559.81522580647,182694.35856302513
ADV-0082,2025-04-01,13629.984602150538,19499.62589785767,177189.799827957,202193.9844608828
ADV-0082,2025-05-01,13629.984602150538,19651.428879448184,190819.78443010754,221845.413340331
ADV-0082,2025-06-01,13629.984602150538,19302.909574839836,204449.76903225807,241148.32291517084
ADV-0082,2025-07-01,13629.984602150538,13855.2029255239,218079.7536344086,255003.52584069473
ADV-0083,2023-12-01,52647.74390728477,73226.92417030189,52647.74390728477,73226.92417030189
ADV-0083,2024-01-01,52647.74390728477,45456.105862141805,105295.48781456954,118683.0300324437
ADV-0083,2024-02-01,52647.74390728477,68428.5520292842,157943.2317218543,187111.58206172788
ADV-0083,2024-03-01,52647.74390728477,67707.63866213575,210590.97562913908,254819.22072386363
ADV-0083,2024-04-01,52647.74390728477,40206.19699383833,263238.71953642386,295025.417717702
ADV-0083,2024-05-01,52647.74390728477,74243.77860950722,315886.4634437086,369269.19632720924
ADV-0083,2024-06-01,52647.74390728477,79390.39671288211,368534.2073509934,448659.59304009133
ADV-0083,2024-07-01,52647.74390728477,51003.45779022006,421181.95125827816,499663.0508303114
ADV-0083,2024-08-01,52647.74390728477,75334.04288127126,473829.6951655629,574997.0937115826
ADV-0083,2024-09-01,52647.74390728477,42743.66422976521,526477.4390728477,617740.7579413478
ADV-0083,2024-10-01,52647.74390728477,65850.36310207775,579125.1829801325,683591.1210434255
ADV-0083,2024-11-01,52647.74390728477,60746.46958178475,631772.9268874172,744337.5906252103
ADV-0083,2024-12-01,52647.74390728477,63437.53871287652,684420.670794702,807775.1293380868
ADV-0083,2025-01-01,52647.74390728477,80415.3228838982,737068.4147019868,888190.452221985
ADV-0083,2025-02-01,52647.74390728477,77964.74511483629,789716.1586092715,966155.1973368212
ADV-0083,2025-03-01,52647.74390728477,74114.91104487127,842363.9025165563,1040270.1083816926
ADV-0083,2025-04-01,52647.74390728477,51283.9721281092,895011.6464238411,1091554.0805098019
ADV-0083,2025-05-01,52647.74390728477,79773.03019691279,947659.3903311258,1171327.1107067147
ADV-0083,2025-06-01,52647.74390728477,43417.88487771578,1000307.1342384106,1214744.9955844304
ADV-0083,2025-07-01,52647.74390728477,77161.75361577369,1052954.8781456954,1291906.7492002042
ADV-0084,2023-08-01,10227.581303116149,10631.880686009923,10227.581303116149,10631.880686009923
ADV-0084,2023-09-01,10227.581303116149,8207.217500779641,20455.162606232298,18839.098186789564
ADV-0084,2023-10-01,10227.581303116149,13646.911637396897,30682.743909348446,32486.00982418646
ADV-0084,2023-11-01,10227.581303116149,9775.786674980396,40910.325212464595,42261.796499166856
ADV-0084,2023-12-01,10227.581303116149,9884.399442997268,51137.90651558075,52146.19594216412
ADV-0084,2024-01-01,10227.581303116149,10436.477110922617,61365.48781869689,62582.673053086735
ADV-0084,2024-02-01,10227.581303116149,8294.81020787117,71593.06912181304,70877.4832609579
ADV-0084,2024-03-01,10227.581303116149,9297.258544946639,81820.65042492919,80174.74180590454
ADV-0084,2024-04-01,10227.581303116149,7777.468453730993,92048.23172804534,87952.21025963554
ADV-0084,2024-05-01,10227.581303116149,11667.970711167633,102275.8130311615,99620.18097080317
ADV-0084,2024-06-01,10227.581303116149,8476.58508162653,112503.39433427763,108096.7660524297
ADV-0084,2024-07-01,10227.581303116149,13764.400122326586,122730.97563739379,121861.16617475628
ADV-0084,2024-08-01,10227.581303116149,9814.163478619323,132958.55694050994,131675.3296533756
ADV-0084,2024-09-01,10227.581303116149,16070.067285579044,143186.13824362608,147745.39693895465
ADV-0084,2024-10-01,10227.581303116149,15430.979947609676,153413.71954674224,163176.37688656434
ADV-0084,2024-11-01,10227.581303116149,10289.733632030031,163641.30084985838,173466.11051859436
ADV-0084,2024-12-01,10227.581303116149,14653.036840825347,173868.88215297452,188119.1473594197
ADV-0084,2025-01-01,10227.581303116149,14830.029684575755,184096.46345609069,202949.17704399547
ADV-0084,2025-02-01,10227.581303116149,16449.94491882096,194324.04475920682,219399.12196281643
ADV-0084,2025-03-01,10227.581303116149,13014.942375120274,204551.626062323,232414.0643379367
ADV-0084,2025-04-01,10227.581303116149,8456.35235503478,214779.20736543913,240870.41669297148
ADV-0084,2025-05-01,10227.581303116149,13447.912886455864,225006.78866855527,254318.32957942734
ADV-0084,2025-06-01,10227.581303116149,13254.766412725674,235234.36997167143,267573.09599215304
ADV-0084,2025-07-01,10227.581303116149,13372.919485072043,245461.95127478757,280946.01547722507
ADV-0085,2023-12-01,168352.93987878787,171951.28867289584,168352.93987878787,171951.28867289584
ADV-0085,2024-01-01,168352.93987878787,252321.18442213535,336705.87975757575,424272.4730950312
ADV-0085,2024-02-01,168352.93987878787,266836.7103492107,505058.81963636365,691109.183444242
ADV-0085,2024-03-01,168352.93987878787,158942.61849790943,673411.7595151515,850051.8019421514
ADV-0085,2024-04-01,168352.93987878787,140097.16573018846,841764.6993939393,990148.9676723399
ADV-0085,2024-05-01,168352.93987878787,155571.29320660233,1010117.6392727273,1145720.2608789422
ADV-0086,2023-11-01,9746.298193760262,15864.342482164186,9746.298193760262,15864.342482164186
ADV-0086,2023-12-01,9746.298193760262,14517.879649634382,19492.596387520523,30382.222131798568
ADV-0086,2024-01-01,9746.298193760262,14138.03326399303,29238.894581280787,44520.255395791595
ADV-0086,2024-02-01,9746.298193760262,11946.246361461584,38985.19277504105,56466.50175725318
ADV-0086,2024-03-01,9746.298193760262,13593.306849202838,48731.49096880131,70059.80860645602
ADV-0086,2024-04-01,9746.298193760262,11067.498192583023,58477.789162561574,81127.30679903904
ADV-0086,2024-05-01,9746.298193760262,12651.787383968405,68224.08735632183,93779.09418300744
ADV-0086,2024-06-01,9746.298193760262,15607.142093267707,77970.3855500821,109386.23627627516
ADV-0086,2024-07-01,9746.298193760262,17367.82476332432,87716.68374384235,126754.06103959947
ADV-0086,2024-08-01,9746.298193760262,16911.672989975967,97462.98193760261,143665.73402957543
ADV-0086,2024-09-01,9746.298193760262,16924.556996656174,107209.28013136287,160590.2910262316
ADV-0086,2024-10-01,9746.298193760262,11950.27524476942,116955.57832512315,172540.566271001
ADV-0086,2024-11-01,9746.298193760262,12573.097809769588,126701.87651888341,185113.6640807706
ADV-0086,2024-12-01,9746.298193760262,14789.130152279557,136448.17471264367,199902.79423305017
ADV-0086,2025-01-01,9746.298193760262,16815.329704518485,146194.4729064039,216718.12393756866
ADV-0086,2025-02-01,9746.298193760262,9515.452140468267,155940.7711001642,226233.57607803692
ADV-0086,2025-03-01,9746.298193760262,11033.513133528464,165687.06929392446,237267.08921156538
ADV-0086,2025-04-01,9746.298193760262,9489.746101914829,175433.3674876847,246756.8353134802
ADV-0086,2025-05-01,9746.298193760262,13913.115407663943,185179.66568144498,260669.95072114415
ADV-0086,2025-06-01,9746.298193760262,11052.779301362116,194925.96387520523,271722.73002250626
ADV-0086,2025-07-01,9746.298193760262,11238.101081716379,204672.2620689655,282960.8311042226
ADV-0087,2023-09-01,56026.26846266472,46636.6045106655,56026.26846266472,46636.6045106655
ADV-0087,2023-10-01,56026.26846266472,60386.26261434505,112052.53692532943,107022.86712501055
ADV-0087,2023-11-01,56026.26846266472,85663.99228342873,168078.80538799416,192686.85940843928
ADV-0087,2023-12-01,56026.26846266472,54631.442654954626,224105.07385065887,247318.3020633939
ADV-0087,2024-01-01,56026.26846266472,77415.13517636486,280131.3423133236,324733.4372397588
ADV-0087,2024-02-01,56026.26846266472,74182.86619925675,336157.6107759883,398916.3034390155
ADV-0087,2024-03-01,56026.26846266472,85712.70874029477,392183.879238653,484629.0121793103
ADV-0087,2024-04-01,56026.26846266472,49662.4347773872,448210.14770131774,534291.4469566975
ADV-0087,2024-05-01,56026.26846266472,91338.45817318534,504236.4161639825,625629.9051298829
ADV-0087,2024-06-01,56026.26846266472,71865.63458089666,560262.6846266472,697495.5397107796
ADV-0087,2024-07-01,56026.26846266472,92220.20457043491,616288.9530893118,789715.7442812144
ADV-0087,2024-08-01,56026.26846266472,88080.74320660035,672315.2215519766,877796.4874878147
ADV-0087,2024-09-01,56026.26846266472,54061.71853399473,728341.4900146413,931858.2060218095
ADV-0087,2024-10-01,56026.26846266472,45909.18881918819,784367.758477306,977767.3948409976
ADV-0087,2024-11-01,56026.26846266472,55744.03067495934,840394.0269399708,1033511.425515957
ADV-0087,2024-12-01,56026.26846266472,69150.75863063821,896420.2954026355,1102662.1841465952
ADV-0087,2025-01-01,56026.26846266472,51600.46234925465,952446.5638653002,1154262.6464958498
ADV-0087,2025-02-01,56026.26846266472,51396.51396693941,1008472.832327965,1205659.1604627892
ADV-0087,2025-03-01,56026.26846266472,65947.53014435632,1064499.1007906296,1271606.6906071457
ADV-0087,2025-04-01,56026.26846266472,44780.44136612138,1120525.3692532943,1316387.131973267
ADV-0087,2025-05-01,56026.26846266472,49149.689018481964,1176551.637715959,1365536.820991749
ADV-0087,2025-06-01,56026.26846266472,63643.48667577528,1232577.9061786237,1429180.3076675243
ADV-0087,2025-07-01,56026.26846266472,46252.72796860392,1288604.1746412886,1475433.0356361282
ADV-0088,2024-05-01,11851.851454138703,13022.771341098856,11851.851454138703,13022.771341098856
ADV-0088,2024-06-01,11851.851454138703,13813.823699760931,23703.702908277406,26836.595040859786
ADV-0088,2024-07-01,11851.851454138703,13580.96967237144,35555.55436241611,40417.56471323123
ADV-0088,2024-08-01,11851.851454138703,17860.349940466993,47407.40581655481,58277.91465369822
ADV-0088,2024-09-01,11851.851454138703,14387.839056916333,59259.25727069352,72665.75371061456
ADV-0088,2024-10-01,11851.851454138703,13752.11947429463,71111.10872483221,86417.87318490919
ADV-0088,2024-11-01,11851.851454138703,13165.662231009903,82962.96017897093,99583.53541591909
ADV-0088,2024-12-01,11851.851454138703,17332.462812211652,94814.81163310962,116915.99822813075
ADV-0088,2025-01-01,11851.851454138703,18125.379016724077,106666.66308724832,135041.3772448548
ADV-0088,2025-02-01,11851.851454138703,17697.202290712616,118518.51454138703,152738.57953556743
ADV-0088,2025-03-01,11851.851454138703,15857.116427947427,130370.36599552573,168595.69596351485
ADV-0088,2025-04-01,11851.851454138703,10366.583930847271,142222.21744966443,178962.27989436212
ADV-0088,2025-05-01,11851.851454138703,11795.148091787854,154074.06890380313,190757.42798614997
ADV-0088,2025-06-01,11851.851454138703,9431.685455603929,165925.92035794185,200189.1134417539
ADV-0088,2025-07-01,11851.851454138703,18491.637907373988,177777.77181208055,218680.75134912788
ADV-0089,2023-10-01,33437.7349235474,49299.479166507364,33437.7349235474,49299.479166507364
ADV-0089,2023-11-01,33437.7349235474,52046.11424692265,66875.4698470948,101345.59341343
ADV-0089,2023-12-01,33437.7349235474,38089.22044408617,100313.20477064222,139434.81385751616
ADV-0089,2024-01-01,33437.7349235474,55233.36611825082,133750.9396941896,194668.17997576698
ADV-0089,2024-02-01,33437.7349235474,36421.02129026933,167188.674617737,231089.2012660363
ADV-0089,2024-03-01,33437.7349235474,28140.462309800416,200626.40954128443,259229.66357583672
ADV-0089,2024-04-01,33437.7349235474,40170.702524282846,234064.14446483183,299400.36610011954
ADV-0089,2024-05-01,33437.7349235474,46409.26959646543,267501.8793883792,345809.63569658494
ADV-0089,2024-06-01,33437.7349235474,43454.23123715475,300939.61431192665,389263.8669337397
ADV-0089,2024-07-01,33437.7349235474,55760.53593359471,334377.349235474,445024.4028673344
ADV-0089,2024-08-01,33437.7349235474,31471.23078666912,367815.08415902144,476495.6336540035
ADV-0089,2024-09-01,33437.7349235474,45865.55468204302,401252.81908256887,522361.1883360465
ADV-0089,2024-10-01,33437.7349235474,44554.450155522405,434690.55400611623,566915.638491569
ADV-0089,2024-11-01,33437.7349235474,37120.475525110334,468128.28892966366,604036.1140166793
ADV-0089,2024-12-01,33437.7349235474,54481.405183817034,501566.023853211,658517.5192004964
ADV-0089,2025-01-01,33437.7349235474,52254.308977000466,535003.7587767584,710771.8281774968
ADV-0089,2025-02-01,33437.7349235474,51612.642528376426,568441.4937003058,762384.4707058732
ADV-0089,2025-03-01,33437.7349235474,56213.673492947964,601879.2286238533,818598.1441988212
ADV-0089,2025-04-01,33437.7349235474,51289.24602288815,635316.9635474007,869887.3902217093
ADV-0089,2025-05-01,33437.7349235474,35529.85508620207,668754.698470948,905417.2453079113
ADV-0089,2025-06-01,33437.7349235474,50736.419502898236,702192.4333944955,956153.6648108095
ADV-0089,2025-07-01,33437.7349235474,37965.02704076481,735630.1683180429,994118.6918515743
ADV-0090,2024-05-01,31872.382460850113,33043.312454777326,31872.382460850113,33043.312454777326
ADV-0090,2024-06-01,31872.382460850113,28039.643504881675,63744.764921700225,61082.955959659
ADV-0090,2024-07-01,31872.382460850113,47886.932662680396,95617.14738255033,108969.8886223394
ADV-0090,2024-08-01,31872.382460850113,46910.05593707766,127489.52984340045,155879.94455941705
ADV-0090,2024-09-01,31872.382460850113,32816.299490679114,159361.91230425055,188696.24405009617
ADV-0090,2024-10-01,31872.382460850113,48045.185574078285,191234.29476510067,236741.42962417446
ADV-0090,2024-11-01,31872.382460850113,53027.87837455276,223106.67722595079,289769.3079987272
ADV-0090,2024-12-01,31872.382460850113,29075.608710227494,254979.0596868009,318844.91670895467
ADV-0090,2025-01-01,31872.382460850113,32761.20122953905,286851.442147651,351606.1179384937
ADV-0090,2025-02-01,31872.382460850113,48071.266406576025,318723.8246085011,399677.38434506976
ADV-0090,2025-03-01,31872.382460850113,33999.61516288633,350596.2070693512,433676.9995079561
ADV-0090,2025-04-01,31872.382460850113,44356.41756104782,382468.58953020134,478033.4170690039
ADV-0090,2025-05-01,31872.382460850113,28281.01516375039,414340.97199105145,506314.4322327543
ADV-0090,2025-06-01,31872.382460850113,39255.42545575412,446213.35445190157,545569.8576885085
ADV-0090,2025-07-01,31872.382460850113,47740.90351128217,478085.7369127517,593310.7611997906
ADV-0091,2024-05-01,55651.63664399093,77863.12268920073,55651.63664399093,77863.12268920073
ADV-0091,2024-06-01,55651.63664399093,84273.529490265,111303.27328798186,162136.65217946575
ADV-0091,2024-07-01,55651.63664399093,87384.03877119506,166954.9099319728,249520.6909506608
ADV-0091,2024-08-01,55651.63664399093,82184.80196386718,222606.54657596373,331705.492914528
ADV-0091,2024-09-01,55651.63664399093,77118.84464084612,278258.18321995466,408824.33755537414
ADV-0091,2024-10-01,55651.63664399093,45212.68922372591,333909.8198639456,454037.02677910007
ADV-0091,2024-11-01,55651.63664399093,70306.38987789224,389561.4565079365,524343.4166569923
ADV-0091,2024-12-01,55651.63664399093,45510.63744887169,445213.09315192746,569854.054105864
ADV-0091,2025-01-01,55651.63664399093,83924.26883038096,500864.7297959184,653778.322936245
ADV-0091,2025-02-01,55651.63664399093,59623.447978352764,556516.3664399093,713401.7709145978
ADV-0091,2025-03-01,55651.63664399093,71675.78631790962,612168.0030839003,785077.5572325074
ADV-0091,2025-04-01,55651.63664399093,57565.10660837173,667819.6397278912,842642.6638408791
ADV-0091,2025-05-01,55651.63664399093,82649.3658120835,723471.2763718821,925292.0296529626
ADV-0091,2025-06-01,55651.63664399093,87835.32670989183,779122.913015873,1013127.3563628544
ADV-0091,2025-07-01,55651.63664399093,63508.73921485342,834774.549659864,1076636.0955777077
ADV-0092,2024-04-01,71839.39477124183,111866.75844665885,71839.39477124183,111866.75844665885
ADV-0092,2024-05-01,71839.39477124183,73513.19567784588,143678.78954248366,185379.95412450473
ADV-0092,2024-06-01,71839.39477124183,90737.1920415885,215518.1843137255,276117.14616609324
