project_id,date,expected_progress,actual_progress,progress_variance,risk_level,team_size_today,weather_impact,quality_score
PROJ_012,2025-07-15,100,100.0,0.0,Low,9,Minor,0.79
PROJ_012,2025-07-16,100,98.2,-1.8,Low,11,None,0.82
PROJ_012,2025-07-17,100,100.0,0.0,Low,9,None,0.94
PROJ_012,2025-07-18,100,94.2,-5.8,Medium,10,None,0.94
PROJ_012,2025-07-21,100,100.0,0.0,Low,9,None,0.88
PROJ_012,2025-07-22,100,100.0,0.0,Low,8,None,0.87
PROJ_012,2025-07-23,100,96.6,-3.4,Low,7,None,0.96
PROJ_012,2025-07-24,100,100.0,0.0,Low,7,Moderate,0.86
PROJ_012,2025-07-25,100,100.0,0.0,Low,10,None,0.83
PROJ_012,2025-07-28,100,100.0,0.0,Low,8,Minor,0.96
PROJ_012,2025-07-29,100,95.9,-4.1,Low,11,None,0.97
PROJ_012,2025-07-30,100,99.2,-0.8,Low,9,Minor,0.71
PROJ_012,2025-07-31,100,100.0,0.0,Low,11,None,0.96
PROJ_013,2025-05-02,100,100.0,0.0,Low,13,None,0.7
PROJ_013,2025-05-05,100,94.3,-5.7,Medium,14,None,0.98
PROJ_013,2025-05-06,100,98.6,-1.4,Low,11,Minor,0.83
PROJ_013,2025-05-07,100,100.0,0.0,Low,10,None,0.96
PROJ_013,2025-05-08,100,97.2,-2.8,Low,14,Minor,0.96
PROJ_013,2025-05-09,100,100.0,0.0,Low,12,None,0.79
PROJ_013,2025-05-12,100,97.9,-2.1,Low,10,None,0.75
PROJ_013,2025-05-13,100,96.4,-3.6,Low,10,None,0.75
PROJ_013,2025-05-14,100,99.7,-0.3,Low,11,Minor,0.97
PROJ_013,2025-05-15,100,98.3,-1.7,Low,14,Minor,0.89
PROJ_013,2025-05-16,100,100.0,0.0,Low,13,None,0.79
PROJ_013,2025-05-19,100,98.4,-1.6,Low,11,None,0.74
PROJ_013,2025-05-20,100,100.0,0.0,Low,10,None,0.85
PROJ_013,2025-05-21,100,100.0,0.0,Low,11,Minor,0.98
PROJ_013,2025-05-22,100,95.4,-4.6,Low,10,None,0.95
PROJ_013,2025-05-23,100,95.9,-4.1,Low,10,None,0.78
PROJ_013,2025-05-26,100,92.0,-8.0,Medium,13,Moderate,0.79
PROJ_013,2025-05-27,100,100.0,0.0,Low,14,None,0.89
PROJ_013,2025-05-28,100,95.4,-4.6,Low,12,None,0.94
PROJ_013,2025-05-29,100,100.0,0.0,Low,11,Minor,0.72
PROJ_013,2025-05-30,100,100.0,0.0,Low,10,None,0.94
PROJ_013,2025-06-02,100,96.6,-3.4,Low,13,Moderate,0.96
PROJ_013,2025-06-03,100,100.0,0.0,Low,10,Minor,0.94
PROJ_013,2025-06-04,100,95.9,-4.1,Low,11,None,0.74
PROJ_013,2025-06-05,100,100.0,0.0,Low,10,None,0.98
PROJ_013,2025-06-06,100,100.0,0.0,Low,11,Moderate,0.75
PROJ_013,2025-06-09,100,95.6,-4.4,Low,12,None,0.79
PROJ_013,2025-06-10,100,100.0,0.0,Low,11,None,0.73
PROJ_013,2025-06-11,100,100.0,0.0,Low,10,None,0.95
PROJ_013,2025-06-12,100,100.0,0.0,Low,13,None,0.98
PROJ_013,2025-06-13,100,90.2,-9.8,Medium,10,None,0.88
PROJ_013,2025-06-16,100,100.0,0.0,Low,10,Moderate,0.89
PROJ_013,2025-06-17,100,95.1,-4.9,Low,11,None,0.96
PROJ_013,2025-06-18,100,97.2,-2.8,Low,13,None,0.82
PROJ_013,2025-06-19,100,100.0,0.0,Low,11,None,0.75
PROJ_013,2025-06-20,100,97.5,-2.5,Low,14,None,0.8
PROJ_013,2025-06-23,100,92.0,-8.0,Medium,12,None,0.76
PROJ_013,2025-06-24,100,100.0,0.0,Low,13,None,0.7
PROJ_013,2025-06-25,100,96.6,-3.4,Low,11,None,0.84
PROJ_013,2025-06-26,100,97.1,-2.9,Low,12,None,0.84
PROJ_013,2025-06-27,100,94.1,-5.9,Medium,12,None,0.95
PROJ_013,2025-06-30,100,99.5,-0.5,Low,11,None,0.94
PROJ_013,2025-07-01,100,100.0,0.0,Low,11,None,0.77
PROJ_013,2025-07-02,100,93.4,-6.6,Medium,10,None,0.94
PROJ_013,2025-07-03,100,100.0,0.0,Low,10,None,0.82
PROJ_013,2025-07-04,100,96.5,-3.5,Low,12,Minor,0.9
PROJ_013,2025-07-07,100,95.2,-4.8,Low,13,None,0.82
PROJ_013,2025-07-08,100,100.0,0.0,Low,13,None,0.9
PROJ_013,2025-07-09,100,93.0,-7.0,Medium,13,None,0.91
PROJ_013,2025-07-10,100,92.9,-7.1,Medium,14,None,0.75
PROJ_013,2025-07-11,100,100.0,0.0,Low,12,None,0.71
PROJ_013,2025-07-14,100,90.2,-9.8,Medium,14,Minor,0.96
PROJ_013,2025-07-15,100,100.0,0.0,Low,14,None,0.72
PROJ_013,2025-07-16,100,100.0,0.0,Low,14,Minor,0.99
PROJ_013,2025-07-17,100,98.2,-1.8,Low,11,None,0.97
PROJ_013,2025-07-18,100,99.6,-0.4,Low,13,None,0.86
PROJ_013,2025-07-21,100,95.5,-4.5,Low,14,None,0.81
PROJ_013,2025-07-22,100,89.9,-10.1,High,12,Moderate,0.96
PROJ_013,2025-07-23,100,100.0,0.0,Low,13,None,0.95
PROJ_013,2025-07-24,100,100.0,0.0,Low,13,None,0.87
PROJ_013,2025-07-25,100,94.0,-6.0,Medium,10,None,0.83
PROJ_013,2025-07-28,100,100.0,0.0,Low,10,None,0.85
PROJ_013,2025-07-29,100,100.0,0.0,Low,10,Moderate,0.95
PROJ_013,2025-07-30,100,97.6,-2.4,Low,14,None,0.75
PROJ_013,2025-07-31,100,100.0,0.0,Low,14,Moderate,0.77
PROJ_014,2025-05-02,100,98.9,-1.1,Low,10,None,0.9
PROJ_014,2025-05-05,100,99.3,-0.7,Low,9,Minor,0.95
PROJ_014,2025-05-06,100,100.0,0.0,Low,9,Minor,0.93
PROJ_014,2025-05-07,100,94.1,-5.9,Medium,7,None,0.8
PROJ_014,2025-05-08,100,94.3,-5.7,Medium,7,Minor,0.78
PROJ_014,2025-05-09,100,100.0,0.0,Low,8,Minor,0.71
PROJ_014,2025-05-12,100,100.0,0.0,Low,8,Moderate,0.94
PROJ_014,2025-05-13,100,95.8,-4.2,Low,11,None,0.92
PROJ_014,2025-05-14,100,100.0,0.0,Low,11,None,0.95
PROJ_014,2025-05-15,100,93.3,-6.7,Medium,8,Severe,0.75
PROJ_014,2025-05-16,100,97.9,-2.1,Low,11,None,0.89
PROJ_014,2025-05-19,100,100.0,0.0,Low,8,Moderate,0.81
PROJ_014,2025-05-20,100,99.7,-0.3,Low,11,None,0.98
PROJ_014,2025-05-21,100,92.7,-7.3,Medium,7,None,0.74
PROJ_014,2025-05-22,100,96.9,-3.1,Low,7,None,0.84
PROJ_014,2025-05-23,100,100.0,0.0,Low,8,None,0.83
PROJ_014,2025-05-26,100,96.1,-3.9,Low,9,None,0.77
PROJ_014,2025-05-27,100,100.0,0.0,Low,8,None,0.81
PROJ_014,2025-05-28,100,100.0,0.0,Low,11,None,0.75
PROJ_014,2025-05-29,100,94.6,-5.4,Medium,7,None,0.92
PROJ_014,2025-05-30,100,100.0,0.0,Low,11,None,0.89
PROJ_014,2025-06-02,100,96.4,-3.6,Low,11,None,0.89
PROJ_014,2025-06-03,100,97.2,-2.8,Low,10,None,0.93
PROJ_014,2025-06-04,100,98.7,-1.3,Low,7,None,0.81
PROJ_014,2025-06-05,100,100.0,0.0,Low,8,None,0.78
PROJ_014,2025-06-06,100,100.0,0.0,Low,10,None,0.99
PROJ_014,2025-06-09,100,92.8,-7.2,Medium,8,None,0.86
PROJ_014,2025-06-10,100,100.0,0.0,Low,11,None,0.92
PROJ_014,2025-06-11,100,99.2,-0.8,Low,11,None,0.97
PROJ_014,2025-06-12,100,100.0,0.0,Low,10,None,0.7
PROJ_014,2025-06-13,100,96.7,-3.3,Low,11,None,0.86
PROJ_014,2025-06-16,100,100.0,0.0,Low,9,None,0.84
PROJ_014,2025-06-17,100,99.2,-0.8,Low,8,Moderate,0.78
PROJ_014,2025-06-18,100,98.4,-1.6,Low,8,None,0.86
PROJ_014,2025-06-19,100,100.0,0.0,Low,11,Minor,0.78
PROJ_014,2025-06-20,100,100.0,0.0,Low,7,Minor,0.93
PROJ_014,2025-06-23,100,98.5,-1.5,Low,7,None,0.9
PROJ_014,2025-06-24,100,92.7,-7.3,Medium,10,Moderate,0.97
PROJ_014,2025-06-25,100,100.0,0.0,Low,9,None,0.92
PROJ_014,2025-06-26,100,97.2,-2.8,Low,7,None,0.92
PROJ_014,2025-06-27,100,100.0,0.0,Low,9,Minor,0.72
PROJ_014,2025-06-30,100,93.9,-6.1,Medium,9,None,0.78
PROJ_014,2025-07-01,100,99.5,-0.5,Low,10,None,0.94
PROJ_014,2025-07-02,100,91.9,-8.1,Medium,8,None,0.84
PROJ_014,2025-07-03,100,100.0,0.0,Low,7,Severe,0.74
PROJ_014,2025-07-04,100,92.6,-7.4,Medium,9,Minor,0.77
PROJ_014,2025-07-07,100,100.0,0.0,Low,7,None,0.78
PROJ_014,2025-07-08,100,100.0,0.0,Low,9,None,0.93
PROJ_014,2025-07-09,100,100.0,0.0,Low,9,None,0.74
PROJ_014,2025-07-10,100,100.0,0.0,Low,9,None,0.78
PROJ_014,2025-07-11,100,100.0,0.0,Low,8,None,0.97
PROJ_014,2025-07-14,100,100.0,0.0,Low,9,None,0.78
PROJ_014,2025-07-15,100,91.4,-8.6,Medium,8,Moderate,0.97
PROJ_014,2025-07-16,100,93.1,-6.9,Medium,11,None,0.74
PROJ_014,2025-07-17,100,100.0,0.0,Low,7,None,0.7
PROJ_014,2025-07-18,100,100.0,0.0,Low,7,Moderate,0.83
PROJ_014,2025-07-21,100,100.0,0.0,Low,10,Moderate,0.96
PROJ_014,2025-07-22,100,100.0,0.0,Low,10,None,0.8
PROJ_014,2025-07-23,100,96.2,-3.8,Low,10,None,0.97
PROJ_014,2025-07-24,100,100.0,0.0,Low,10,None,0.88
PROJ_014,2025-07-25,100,100.0,0.0,Low,8,Minor,0.97
PROJ_014,2025-07-28,100,100.0,0.0,Low,10,None,0.79
PROJ_014,2025-07-29,100,100.0,0.0,Low,8,None,0.8
PROJ_014,2025-07-30,100,98.3,-1.7,Low,7,Moderate,0.78
PROJ_014,2025-07-31,100,98.6,-1.4,Low,7,None,0.71
PROJ_015,2025-05-02,100,100.0,0.0,Low,6,None,0.78
PROJ_015,2025-05-05,100,100.0,0.0,Low,6,None,0.92
PROJ_015,2025-05-06,100,94.8,-5.2,Medium,6,None,0.82
PROJ_015,2025-05-07,100,89.0,-11.0,High,6,None,0.74
PROJ_015,2025-05-08,100,98.8,-1.2,Low,3,None,0.96
PROJ_015,2025-05-09,100,97.1,-2.9,Low,2,Severe,0.9
PROJ_015,2025-05-12,100,98.6,-1.4,Low,2,None,0.74
PROJ_015,2025-05-13,100,93.8,-6.2,Medium,2,None,0.79
PROJ_015,2025-05-14,100,100.0,0.0,Low,2,None,0.99
PROJ_015,2025-05-15,100,96.4,-3.6,Low,2,None,0.99
PROJ_015,2025-05-16,100,100.0,0.0,Low,2,None,0.8
PROJ_015,2025-05-19,100,92.8,-7.2,Medium,6,Minor,0.71
PROJ_015,2025-05-20,100,100.0,0.0,Low,5,None,0.91
PROJ_015,2025-05-21,100,87.6,-12.4,High,6,Moderate,0.86
PROJ_015,2025-05-22,100,97.5,-2.5,Low,4,None,0.72
PROJ_015,2025-05-23,100,96.4,-3.6,Low,2,None,0.86
PROJ_015,2025-05-26,100,100.0,0.0,Low,2,None,0.76
PROJ_015,2025-05-27,100,100.0,0.0,Low,6,Minor,0.76
PROJ_015,2025-05-28,100,100.0,0.0,Low,2,None,0.72
PROJ_015,2025-05-29,100,100.0,0.0,Low,2,None,0.78
PROJ_015,2025-05-30,100,94.2,-5.8,Medium,2,None,0.9
PROJ_015,2025-06-02,100,100.0,0.0,Low,2,None,0.75
PROJ_015,2025-06-03,100,100.0,0.0,Low,6,None,0.93
PROJ_015,2025-06-04,100,100.0,0.0,Low,5,None,0.86
PROJ_015,2025-06-05,100,98.8,-1.2,Low,6,None,0.92
PROJ_015,2025-06-06,100,100.0,0.0,Low,4,None,0.97
PROJ_015,2025-06-09,100,99.4,-0.6,Low,3,None,0.79
PROJ_015,2025-06-10,100,91.4,-8.6,Medium,2,None,0.86
PROJ_015,2025-06-11,100,96.7,-3.3,Low,5,None,0.91
PROJ_015,2025-06-12,100,100.0,0.0,Low,3,Minor,0.87
PROJ_015,2025-06-13,100,100.0,0.0,Low,3,None,0.73
PROJ_015,2025-06-16,100,100.0,0.0,Low,6,None,0.88
PROJ_015,2025-06-17,100,95.3,-4.7,Low,5,Minor,0.94
PROJ_015,2025-06-18,100,94.4,-5.6,Medium,2,None,0.87
PROJ_015,2025-06-19,100,100.0,0.0,Low,6,None,0.85
PROJ_015,2025-06-20,100,89.5,-10.5,High,2,None,0.83
PROJ_015,2025-06-23,100,99.7,-0.3,Low,6,None,0.95
PROJ_015,2025-06-24,100,100.0,0.0,Low,5,None,0.76
PROJ_015,2025-06-25,100,95.0,-5.0,Low,3,None,0.83
PROJ_015,2025-06-26,100,100.0,0.0,Low,5,None,0.81
PROJ_015,2025-06-27,100,94.6,-5.4,Medium,2,Minor,0.72
PROJ_015,2025-06-30,100,100.0,0.0,Low,2,None,0.76
PROJ_015,2025-07-01,100,100.0,0.0,Low,4,None,0.97
PROJ_015,2025-07-02,100,96.7,-3.3,Low,2,None,0.97
PROJ_015,2025-07-03,100,96.5,-3.5,Low,3,None,0.74
PROJ_015,2025-07-04,100,93.2,-6.8,Medium,4,Minor,0.93
PROJ_015,2025-07-07,100,100.0,0.0,Low,5,None,0.73
PROJ_015,2025-07-08,100,88.0,-12.0,High,4,None,0.85
PROJ_015,2025-07-09,100,100.0,0.0,Low,6,Severe,0.88
PROJ_015,2025-07-10,100,93.0,-7.0,Medium,4,Severe,0.95
PROJ_015,2025-07-11,100,97.6,-2.4,Low,2,Moderate,0.81
PROJ_015,2025-07-14,100,93.0,-7.0,Medium,2,Minor,0.95
PROJ_015,2025-07-15,100,92.4,-7.6,Medium,2,None,0.8
PROJ_015,2025-07-16,100,100.0,0.0,Low,5,None,0.7
PROJ_015,2025-07-17,100,100.0,0.0,Low,6,None,0.8
PROJ_015,2025-07-18,100,99.1,-0.9,Low,6,None,0.9
PROJ_015,2025-07-21,100,94.5,-5.5,Medium,2,Minor,0.99
PROJ_015,2025-07-22,100,100.0,0.0,Low,5,Minor,0.72
PROJ_015,2025-07-23,100,100.0,0.0,Low,2,Minor,0.76
PROJ_015,2025-07-24,100,100.0,0.0,Low,3,Moderate,0.78
PROJ_015,2025-07-25,100,100.0,0.0,Low,3,None,0.9
PROJ_015,2025-07-28,100,100.0,0.0,Low,2,Moderate,0.95
PROJ_015,2025-07-29,100,98.4,-1.6,Low,6,None,0.99
PROJ_015,2025-07-30,100,99.7,-0.3,Low,5,None,0.92
PROJ_015,2025-07-31,100,100.0,0.0,Low,2,None,0.81
PROJ_016,2025-05-02,100,100.0,0.0,Low,9,None,0.88
PROJ_016,2025-05-05,100,100.0,0.0,Low,8,None,0.95
PROJ_016,2025-05-06,100,91.8,-8.2,Medium,12,None,0.77
PROJ_016,2025-05-07,100,97.4,-2.6,Low,10,None,0.85
PROJ_016,2025-05-08,100,100.0,0.0,Low,8,None,0.72
PROJ_016,2025-05-09,100,100.0,0.0,Low,11,Severe,0.75
PROJ_016,2025-05-12,100,100.0,0.0,Low,10,None,0.87
PROJ_016,2025-05-13,100,97.4,-2.6,Low,11,Minor,0.86
PROJ_016,2025-05-14,100,100.0,0.0,Low,10,None,0.86
PROJ_016,2025-05-15,100,94.2,-5.8,Medium,9,Minor,0.71
PROJ_016,2025-05-16,100,92.8,-7.2,Medium,12,Minor,0.98
PROJ_016,2025-05-19,100,100.0,0.0,Low,8,Minor,0.71
PROJ_016,2025-05-20,100,100.0,0.0,Low,8,Minor,0.7
PROJ_016,2025-05-21,100,89.2,-10.8,High,11,None,0.91
PROJ_016,2025-05-22,100,100.0,0.0,Low,10,None,0.7
PROJ_016,2025-05-23,100,100.0,0.0,Low,8,Minor,0.85
PROJ_016,2025-05-26,100,93.4,-6.6,Medium,12,None,0.72
PROJ_016,2025-05-27,100,97.2,-2.8,Low,8,Minor,0.92
PROJ_016,2025-05-28,100,100.0,0.0,Low,9,Minor,0.79
PROJ_016,2025-05-29,100,93.9,-6.1,Medium,9,Minor,0.95
PROJ_016,2025-05-30,100,100.0,0.0,Low,8,None,0.79
PROJ_016,2025-06-02,100,100.0,0.0,Low,8,Minor,0.84
PROJ_016,2025-06-03,100,100.0,0.0,Low,11,Minor,0.99
PROJ_016,2025-06-04,100,98.1,-1.9,Low,8,None,0.9
PROJ_016,2025-06-05,100,100.0,0.0,Low,8,None,0.9
PROJ_016,2025-06-06,100,97.8,-2.2,Low,11,None,0.82
PROJ_016,2025-06-09,100,100.0,0.0,Low,12,None,0.8
PROJ_016,2025-06-10,100,95.2,-4.8,Low,10,Minor,0.96
PROJ_016,2025-06-11,100,100.0,0.0,Low,9,None,0.8
PROJ_016,2025-06-12,100,94.7,-5.3,Medium,9,None,0.76
PROJ_016,2025-06-13,100,100.0,0.0,Low,11,None,0.91
PROJ_016,2025-06-16,100,100.0,0.0,Low,9,None,0.72
PROJ_016,2025-06-17,100,100.0,0.0,Low,8,None,0.73
PROJ_016,2025-06-18,100,100.0,0.0,Low,12,None,0.95
PROJ_016,2025-06-19,100,100.0,0.0,Low,12,None,0.81
PROJ_016,2025-06-20,100,100.0,0.0,Low,8,None,0.92
PROJ_016,2025-06-23,100,98.5,-1.5,Low,12,Minor,0.87
PROJ_016,2025-06-24,100,100.0,0.0,Low,10,Severe,0.85
PROJ_016,2025-06-25,100,100.0,0.0,Low,12,None,0.72
PROJ_016,2025-06-26,100,100.0,0.0,Low,10,None,0.87
PROJ_016,2025-06-27,100,100.0,0.0,Low,9,Minor,0.79
PROJ_016,2025-06-30,100,100.0,0.0,Low,8,None,0.92
PROJ_016,2025-07-01,100,94.9,-5.1,Medium,10,None,0.91
PROJ_016,2025-07-02,100,100.0,0.0,Low,11,None,0.91
PROJ_016,2025-07-03,100,100.0,0.0,Low,11,None,0.7
PROJ_016,2025-07-04,100,100.0,0.0,Low,10,None,0.73
PROJ_016,2025-07-07,100,96.6,-3.4,Low,9,None,0.99
PROJ_016,2025-07-08,100,90.6,-9.4,Medium,10,None,0.74
PROJ_016,2025-07-09,100,97.5,-2.5,Low,11,Moderate,0.7
PROJ_016,2025-07-10,100,100.0,0.0,Low,12,Moderate,0.72
PROJ_016,2025-07-11,100,100.0,0.0,Low,10,None,0.86
PROJ_016,2025-07-14,100,96.8,-3.2,Low,11,Moderate,0.82
PROJ_016,2025-07-15,100,100.0,0.0,Low,12,Moderate,0.76
PROJ_016,2025-07-16,100,98.2,-1.8,Low,11,None,0.75
PROJ_016,2025-07-17,100,95.9,-4.1,Low,10,None,0.88
PROJ_016,2025-07-18,100,100.0,0.0,Low,8,None,0.7
PROJ_016,2025-07-21,100,100.0,0.0,Low,11,None,0.87
PROJ_016,2025-07-22,100,98.9,-1.1,Low,8,Minor,0.97
PROJ_016,2025-07-23,100,100.0,0.0,Low,12,None,0.91
PROJ_016,2025-07-24,100,93.8,-6.2,Medium,8,Severe,0.86
PROJ_016,2025-07-25,100,100.0,0.0,Low,12,Minor,0.85
PROJ_016,2025-07-28,100,100.0,0.0,Low,12,Minor,0.79
PROJ_016,2025-07-29,100,100.0,0.0,Low,10,None,0.98
PROJ_016,2025-07-30,100,100.0,0.0,Low,11,Minor,0.7
PROJ_016,2025-07-31,100,99.9,-0.1,Low,10,Minor,0.85
PROJ_017,2025-05-02,100,100.0,0.0,Low,15,None,0.86
PROJ_017,2025-05-05,100,98.2,-1.8,Low,13,Moderate,0.76
PROJ_017,2025-05-06,100,92.8,-7.2,Medium,14,Moderate,0.75
PROJ_017,2025-05-07,100,96.1,-3.9,Low,15,Severe,0.79
PROJ_017,2025-05-08,100,95.6,-4.4,Low,14,None,1.0
PROJ_017,2025-05-09,100,100.0,0.0,Low,13,None,0.77
PROJ_017,2025-05-12,100,91.7,-8.3,Medium,11,None,0.84
PROJ_017,2025-05-13,100,89.3,-10.7,High,13,None,0.98
PROJ_017,2025-05-14,100,96.8,-3.2,Low,15,None,0.89
PROJ_017,2025-05-15,100,100.0,0.0,Low,12,None,0.96
PROJ_017,2025-05-16,100,100.0,0.0,Low,14,Moderate,0.8
PROJ_017,2025-05-19,100,95.6,-4.4,Low,14,None,0.76
PROJ_017,2025-05-20,100,100.0,0.0,Low,15,None,0.84
PROJ_017,2025-05-21,100,100.0,0.0,Low,11,None,0.82
PROJ_017,2025-05-22,100,100.0,0.0,Low,13,None,0.72
PROJ_017,2025-05-23,100,100.0,0.0,Low,13,Minor,0.71
PROJ_017,2025-05-26,100,99.3,-0.7,Low,15,None,0.79
PROJ_017,2025-05-27,100,100.0,0.0,Low,13,None,0.83
PROJ_017,2025-05-28,100,100.0,0.0,Low,15,None,0.96
PROJ_017,2025-05-29,100,91.9,-8.1,Medium,12,None,0.89
PROJ_017,2025-05-30,100,96.5,-3.5,Low,14,Moderate,0.76
PROJ_017,2025-06-02,100,93.7,-6.3,Medium,12,Minor,0.71
PROJ_017,2025-06-03,100,93.1,-6.9,Medium,11,None,0.88
PROJ_017,2025-06-04,100,92.7,-7.3,Medium,11,None,0.72
PROJ_017,2025-06-05,100,98.3,-1.7,Low,13,None,0.85
PROJ_017,2025-06-06,100,98.7,-1.3,Low,13,None,0.82
PROJ_017,2025-06-09,100,100.0,0.0,Low,15,None,0.75
PROJ_017,2025-06-10,100,100.0,0.0,Low,14,Minor,0.84
PROJ_017,2025-06-11,100,100.0,0.0,Low,15,Severe,0.82
PROJ_017,2025-06-12,100,91.3,-8.7,Medium,11,None,0.78
PROJ_017,2025-06-13,100,92.0,-8.0,Medium,15,None,0.71
PROJ_017,2025-06-16,100,94.4,-5.6,Medium,14,None,0.96
PROJ_017,2025-06-17,100,94.9,-5.1,Medium,13,None,0.71
PROJ_017,2025-06-18,100,96.2,-3.8,Low,13,None,0.73
PROJ_017,2025-06-19,100,100.0,0.0,Low,14,Moderate,0.71
PROJ_017,2025-06-20,100,94.3,-5.7,Medium,13,Minor,0.96
PROJ_017,2025-06-23,100,94.3,-5.7,Medium,11,None,0.92
PROJ_017,2025-06-24,100,99.7,-0.3,Low,13,None,0.88
PROJ_017,2025-06-25,100,97.4,-2.6,Low,12,None,0.76
PROJ_017,2025-06-26,100,100.0,0.0,Low,12,Moderate,0.72
PROJ_017,2025-06-27,100,100.0,0.0,Low,13,Minor,0.97
PROJ_017,2025-06-30,100,100.0,0.0,Low,14,None,0.74
PROJ_017,2025-07-01,100,96.1,-3.9,Low,14,Minor,0.74
PROJ_017,2025-07-02,100,100.0,0.0,Low,15,Severe,0.89
PROJ_017,2025-07-03,100,100.0,0.0,Low,13,Moderate,0.85
PROJ_017,2025-07-04,100,100.0,0.0,Low,15,None,0.91
PROJ_017,2025-07-07,100,100.0,0.0,Low,14,None,0.8
PROJ_017,2025-07-08,100,97.5,-2.5,Low,15,None,0.91
PROJ_017,2025-07-09,100,100.0,0.0,Low,15,None,0.79
PROJ_017,2025-07-10,100,98.3,-1.7,Low,13,None,0.97
PROJ_017,2025-07-11,100,97.1,-2.9,Low,14,Minor,0.79
PROJ_017,2025-07-14,100,99.0,-1.0,Low,14,Minor,0.78
PROJ_017,2025-07-15,100,95.6,-4.4,Low,13,None,0.9
PROJ_017,2025-07-16,100,98.4,-1.6,Low,14,None,0.93
PROJ_017,2025-07-17,100,100.0,0.0,Low,12,Minor,0.78
PROJ_017,2025-07-18,100,95.6,-4.4,Low,13,None,0.88
PROJ_017,2025-07-21,100,100.0,0.0,Low,11,None,0.82
PROJ_017,2025-07-22,100,97.4,-2.6,Low,13,None,0.89
PROJ_017,2025-07-23,100,100.0,0.0,Low,12,Minor,0.96
PROJ_017,2025-07-24,100,100.0,0.0,Low,12,None,0.72
PROJ_017,2025-07-25,100,100.0,0.0,Low,11,None,0.71
PROJ_017,2025-07-28,100,97.8,-2.2,Low,15,Minor,0.71
PROJ_017,2025-07-29,100,100.0,0.0,Low,14,None,0.74
PROJ_017,2025-07-30,100,100.0,0.0,Low,11,None,0.75
PROJ_017,2025-07-31,100,100.0,0.0,Low,15,None,0.87
PROJ_018,2025-05-02,100,93.2,-6.8,Medium,14,Moderate,0.75
PROJ_018,2025-05-05,100,100.0,0.0,Low,13,None,0.8
PROJ_018,2025-05-06,100,100.0,0.0,Low,13,None,0.91
PROJ_018,2025-05-07,100,92.3,-7.7,Medium,13,None,0.95
PROJ_018,2025-05-08,100,100.0,0.0,Low,13,None,0.85
PROJ_018,2025-05-09,100,92.9,-7.1,Medium,14,None,0.76
PROJ_018,2025-05-12,100,100.0,0.0,Low,14,Moderate,0.92
PROJ_018,2025-05-13,100,96.6,-3.4,Low,13,None,0.77
PROJ_018,2025-05-14,100,93.5,-6.5,Medium,16,Moderate,0.86
PROJ_018,2025-05-15,100,96.9,-3.1,Low,16,Moderate,0.82
PROJ_018,2025-05-16,100,97.6,-2.4,Low,15,Minor,1.0
PROJ_018,2025-05-19,100,100.0,0.0,Low,12,None,0.94
PROJ_018,2025-05-20,100,93.7,-6.3,Medium,13,None,0.89
PROJ_018,2025-05-21,100,100.0,0.0,Low,13,None,0.79
PROJ_018,2025-05-22,100,92.0,-8.0,Medium,12,None,0.75
PROJ_018,2025-05-23,100,96.7,-3.3,Low,12,Minor,1.0
PROJ_018,2025-05-26,100,99.8,-0.2,Low,16,None,0.95
PROJ_018,2025-05-27,100,99.4,-0.6,Low,15,None,0.93
PROJ_018,2025-05-28,100,100.0,0.0,Low,16,Minor,0.74
PROJ_018,2025-05-29,100,100.0,0.0,Low,14,None,0.99
PROJ_018,2025-05-30,100,91.0,-9.0,Medium,13,None,0.82
PROJ_018,2025-06-02,100,100.0,0.0,Low,13,None,0.99
PROJ_018,2025-06-03,100,98.8,-1.2,Low,12,None,0.9
PROJ_018,2025-06-04,100,100.0,0.0,Low,15,None,0.98
PROJ_018,2025-06-05,100,97.2,-2.8,Low,13,Minor,0.74
PROJ_018,2025-06-06,100,100.0,0.0,Low,14,Moderate,0.74
PROJ_018,2025-06-09,100,96.9,-3.1,Low,14,None,1.0
PROJ_018,2025-06-10,100,86.9,-13.1,High,12,Minor,0.94
PROJ_018,2025-06-11,100,90.5,-9.5,Medium,15,Moderate,0.99
PROJ_018,2025-06-12,100,99.4,-0.6,Low,12,Minor,0.71
PROJ_018,2025-06-13,100,97.8,-2.2,Low,16,None,0.8
PROJ_018,2025-06-16,100,97.0,-3.0,Low,15,None,0.91
PROJ_018,2025-06-17,100,98.5,-1.5,Low,16,None,0.87
PROJ_018,2025-06-18,100,97.8,-2.2,Low,14,None,0.7
PROJ_018,2025-06-19,100,100.0,0.0,Low,12,None,0.72
PROJ_018,2025-06-20,100,97.6,-2.4,Low,13,Minor,0.94
PROJ_018,2025-06-23,100,100.0,0.0,Low,15,None,0.91
PROJ_018,2025-06-24,100,100.0,0.0,Low,15,Minor,0.98
PROJ_018,2025-06-25,100,97.7,-2.3,Low,16,Minor,0.8
PROJ_018,2025-06-26,100,100.0,0.0,Low,14,None,0.99
PROJ_018,2025-06-27,100,97.8,-2.2,Low,15,None,0.84
PROJ_018,2025-06-30,100,100.0,0.0,Low,12,None,0.73
PROJ_018,2025-07-01,100,92.0,-8.0,Medium,16,None,0.71
PROJ_018,2025-07-02,100,98.1,-1.9,Low,14,Minor,0.9
PROJ_018,2025-07-03,100,99.7,-0.3,Low,16,None,0.9
