id_projeto,data,mes_ano,orcado,realizado,variacao
PROJ-0109,2024-02-01,2024-02,46709.819336492896,58291.14959415981,24.794209059632976
PROJ-0109,2024-03-01,2024-03,46709.819336492896,55910.004558920176,19.696469292998238
PROJ-0109,2024-04-01,2024-04,46709.819336492896,41065.02875629205,-12.084804994719283
PROJ-0110,2024-01-01,2024-01,51443.01049295774,42486.41940310092,-17.41070556335916
PROJ-0110,2024-02-01,2024-02,51443.01049295774,55489.27528123134,7.865528765715425
PROJ-0110,2024-03-01,2024-03,51443.01049295774,45167.88433438599,-12.198209433001155
PROJ-0110,2024-04-01,2024-04,51443.01049295774,62621.343960209284,21.7295476297636
PROJ-0110,2024-05-01,2024-05,51443.01049295774,50371.31514594186,-2.083267166416313
PROJ-0110,2024-06-01,2024-06,51443.01049295774,64635.376201128944,25.644622236828766
PROJ-0110,2024-07-01,2024-07,51443.01049295774,55704.75968196212,8.284408607050288
PROJ-0110,2024-08-01,2024-08,51443.01049295774,45853.017083973624,-10.866380788016594
PROJ-0110,2024-09-01,2024-09,51443.01049295774,44745.101393563804,-13.020056632009995
PROJ-0110,2024-10-01,2024-10,51443.01049295774,55982.14722145843,8.823621877887696
PROJ-0110,2024-11-01,2024-11,51443.01049295774,60751.20171409232,18.094180593122196
PROJ-0110,2024-12-01,2024-12,51443.01049295774,61255.91001291961,19.075282387109105
PROJ-0110,2025-01-01,2025-01,51443.01049295774,48247.303919458005,-6.212129777935937
PROJ-0110,2025-02-01,2025-02,51443.01049295774,46407.94247530181,-9.787662054391626
PROJ-0110,2025-03-01,2025-03,51443.01049295774,41585.40576827861,-19.16218477538088
PROJ-0110,2025-04-01,2025-04,51443.01049295774,58624.43292539108,13.95995756005847
PROJ-0110,2025-05-01,2025-05,51443.01049295774,43123.85925537822,-16.17158707832305
PROJ-0110,2025-06-01,2025-06,51443.01049295774,51977.019853103215,1.038060088296291
PROJ-0110,2025-07-01,2025-07,51443.01049295774,56630.57933287556,10.084108200914805
PROJ-0111,2023-05-01,2023-05,494496.78533333336,627296.1086516128,26.855447245983854
PROJ-0111,2023-06-01,2023-06,494496.78533333336,472690.0054590124,-4.409893152211568
PROJ-0111,2023-07-01,2023-07,494496.78533333336,457353.19396444625,-7.511391877674011
PROJ-0111,2023-08-01,2023-08,494496.78533333336,557337.4749604831,12.70800771430492
PROJ-0111,2023-09-01,2023-09,494496.78533333336,548703.2836183772,10.961951602679083
PROJ-0112,2023-03-01,2023-03,152087.33246753248,146924.71148887745,-3.3945108345937705
PROJ-0112,2023-04-01,2023-04,152087.33246753248,192246.13218447802,26.405091775489325
PROJ-0112,2023-05-01,2023-05,152087.33246753248,185916.29481913053,22.243116374481637
PROJ-0112,2023-06-01,2023-06,152087.33246753248,138702.31993397945,-8.800872706745942
PROJ-0112,2023-07-01,2023-07,152087.33246753248,139855.14188134213,-8.04287272827384
PROJ-0112,2023-08-01,2023-08,152087.33246753248,160627.06256414982,5.61501734435403
PROJ-0112,2023-09-01,2023-09,152087.33246753248,180495.12468578992,18.678605086536017
PROJ-0112,2023-10-01,2023-10,152087.33246753248,125018.8578850508,-17.79798103057678
PROJ-0112,2023-11-01,2023-11,152087.33246753248,174393.61299276503,14.66675768673533
PROJ-0113,2023-08-01,2023-08,440190.30333333334,494825.82081675704,12.411794869104845
PROJ-0113,2023-09-01,2023-09,440190.30333333334,403099.88948445034,-8.425995204350588
PROJ-0113,2023-10-01,2023-10,440190.30333333334,502114.73745456163,14.067650662067436
PROJ-0114,2023-07-01,2023-07,29700.8418206158,37722.789579382574,27.009159562604133
PROJ-0114,2023-08-01,2023-08,29700.8418206158,24455.462946967815,-17.660707751411575
PROJ-0114,2023-09-01,2023-09,29700.8418206158,28507.64102242478,-4.017397235396874
PROJ-0114,2023-10-01,2023-10,29700.8418206158,30267.78213208474,1.908835833317763
PROJ-0114,2023-11-01,2023-11,29700.8418206158,37115.068294478835,24.96301794623448
PROJ-0114,2023-12-01,2023-12,29700.8418206158,38050.660964400384,28.113072330457832
PROJ-0114,2024-01-01,2024-01,29700.8418206158,30355.97179964832,2.2057623248166145
PROJ-0114,2024-02-01,2024-02,29700.8418206158,34898.91107149406,17.50142060710956
PROJ-0114,2024-03-01,2024-03,29700.8418206158,31656.063441000424,6.58305118822415
PROJ-0114,2024-04-01,2024-04,29700.8418206158,31746.976395782724,6.889146737068824
PROJ-0114,2024-05-01,2024-05,29700.8418206158,27890.568310180544,-6.095024246682177
PROJ-0114,2024-06-01,2024-06,29700.8418206158,26982.565026691496,-9.152187706806025
PROJ-0114,2024-07-01,2024-07,29700.8418206158,28037.67406788348,-5.599732703797942
PROJ-0114,2024-08-01,2024-08,29700.8418206158,32022.378528453093,7.816400362853965
PROJ-0114,2024-09-01,2024-09,29700.8418206158,24193.640240638986,-18.54224069889555
PROJ-0114,2024-10-01,2024-10,29700.8418206158,37233.70215061777,25.36244721782029
PROJ-0114,2024-11-01,2024-11,29700.8418206158,26081.552324731125,-12.185814522511189
PROJ-0114,2024-12-01,2024-12,29700.8418206158,27029.082945625476,-8.995566156430673
PROJ-0114,2025-01-01,2025-01,29700.8418206158,31457.292824525197,5.913808822382318
PROJ-0114,2025-02-01,2025-02,29700.8418206158,34306.17663122618,15.505738316863969
PROJ-0114,2025-03-01,2025-03,29700.8418206158,25182.290212792846,-15.213547262780136
PROJ-0114,2025-04-01,2025-04,29700.8418206158,28478.573436040962,-4.11526512264189
PROJ-0114,2025-05-01,2025-05,29700.8418206158,38145.89907439833,28.43373027871786
PROJ-0114,2025-06-01,2025-06,29700.8418206158,27656.576936048605,-6.882851660952715
PROJ-0114,2025-07-01,2025-07,29700.8418206158,28409.599876713317,-4.347492746842656
PROJ-0115,2023-05-01,2023-05,20083.652403486925,24466.89438359657,21.824924530901676
PROJ-0115,2023-06-01,2023-06,20083.652403486925,16571.16651864441,-17.489278415477237
PROJ-0115,2023-07-01,2023-07,20083.652403486925,20732.486615010523,3.2306584404485434
PROJ-0115,2023-08-01,2023-08,20083.652403486925,19878.967494681398,-1.019161777416489
PROJ-0115,2023-09-01,2023-09,20083.652403486925,19246.031143565302,-4.170662004567443
PROJ-0115,2023-10-01,2023-10,20083.652403486925,18935.86759209573,-5.7150202977617734
PROJ-0115,2023-11-01,2023-11,20083.652403486925,16984.484803137653,-15.43129475697954
PROJ-0115,2023-12-01,2023-12,20083.652403486925,19228.348184958544,-4.258708532417559
PROJ-0115,2024-01-01,2024-01,20083.652403486925,16499.246668427753,-17.84737986421657
PROJ-0115,2024-02-01,2024-02,20083.652403486925,23909.22531134904,19.048193182221766
PROJ-0115,2024-03-01,2024-03,20083.652403486925,20065.856218419598,-0.08861030209941845
PROJ-0115,2024-04-01,2024-04,20083.652403486925,20524.527057233965,2.1951916159955793
PROJ-0115,2024-05-01,2024-05,20083.652403486925,25040.24345474059,24.67972932250658
PROJ-0115,2024-06-01,2024-06,20083.652403486925,22674.995701915017,12.902749193061034
PROJ-0115,2024-07-01,2024-07,20083.652403486925,16147.850037892998,-19.59704483289401
PROJ-0115,2024-08-01,2024-08,20083.652403486925,25538.119572826923,27.15874114806425
PROJ-0115,2024-09-01,2024-09,20083.652403486925,18448.285434842983,-8.142776701114439
PROJ-0115,2024-10-01,2024-10,20083.652403486925,17147.564862990355,-14.619290762007058
PROJ-0115,2024-11-01,2024-11,20083.652403486925,23780.331590752157,18.40640891904411
PROJ-0115,2024-12-01,2024-12,20083.652403486925,21092.62814663819,5.023865793335908
PROJ-0115,2025-01-01,2025-01,20083.652403486925,20422.77055817436,1.6885283009008774
PROJ-0115,2025-02-01,2025-02,20083.652403486925,18572.388485763386,-7.524846015862911
PROJ-0115,2025-03-01,2025-03,20083.652403486925,21564.535474396504,7.373574493115932
PROJ-0115,2025-04-01,2025-04,20083.652403486925,18822.244440667917,-6.280769739870628
PROJ-0115,2025-05-01,2025-05,20083.652403486925,25120.461768327834,25.07915026435338
PROJ-0115,2025-06-01,2025-06,20083.652403486925,18227.967906106885,-9.23977601334036
PROJ-0115,2025-07-01,2025-07,20083.652403486925,24947.462644282907,24.21775752278768
PROJ-0116,2023-11-01,2023-11,53961.68118811881,58262.5735694968,7.970271286367847
PROJ-0116,2023-12-01,2023-12,53961.68118811881,65522.65122519229,21.424406694762048
PROJ-0116,2024-01-01,2024-01,53961.68118811881,62402.529132933,15.642299793047748
PROJ-0116,2024-02-01,2024-02,53961.68118811881,61966.76469483041,14.834755571837427
PROJ-0116,2024-03-01,2024-03,53961.68118811881,51920.467485266796,-3.7827096152472137
PROJ-0116,2024-04-01,2024-04,53961.68118811881,49480.08077398621,-8.305153426389825
PROJ-0116,2024-05-01,2024-05,53961.68118811881,48859.23264303291,-9.455688615960593
PROJ-0116,2024-06-01,2024-06,53961.68118811881,66297.09640817746,22.859582852979436
PROJ-0117,2023-12-01,2023-12,325162.0496470588,393515.47294806805,21.021341012950998
PROJ-0117,2024-01-01,2024-01,325162.0496470588,331758.53541200596,2.0286764006153675
PROJ-0117,2024-02-01,2024-02,325162.0496470588,281656.117471264,-13.37976932517727
PROJ-0117,2024-03-01,2024-03,325162.0496470588,322276.6025852442,-0.8873874011270821
PROJ-0117,2024-04-01,2024-04,325162.0496470588,360823.1332089707,10.96717270684557
PROJ-0117,2024-05-01,2024-05,325162.0496470588,334006.9702560424,2.720157723997641
PROJ-0117,2024-06-01,2024-06,325162.0496470588,386973.6105439321,19.00946342414975
PROJ-0118,2023-10-01,2023-10,134068.31852398525,174129.46196938615,29.881141112569274
PROJ-0118,2023-11-01,2023-11,134068.31852398525,120067.0336763488,-10.443395577555158
PROJ-0118,2023-12-01,2023-12,134068.31852398525,138066.96106915345,2.982540982978623
PROJ-0118,2024-01-01,2024-01,134068.31852398525,136145.2983399036,1.5491950960411032
PROJ-0118,2024-02-01,2024-02,134068.31852398525,127666.05575356887,-4.775373362552459
PROJ-0118,2024-03-01,2024-03,134068.31852398525,120533.82123610281,-10.09522416398552
PROJ-0118,2024-04-01,2024-04,134068.31852398525,111658.27061821338,-16.71539417551704
PROJ-0118,2024-05-01,2024-05,134068.31852398525,166721.95241435175,24.35596586118492
PROJ-0118,2024-06-01,2024-06,134068.31852398525,135398.85928583302,0.9924348843158803
PROJ-0118,2024-07-01,2024-07,134068.31852398525,140563.6281428909,4.844775925002445
PROJ-0119,2023-04-01,2023-04,106595.50104417671,134147.3493635665,25.847102410045792
PROJ-0119,2023-05-01,2023-05,106595.50104417671,126650.93703865919,18.81452387579739
PROJ-0119,2023-06-01,2023-06,106595.50104417671,92231.82465307621,-13.474936794140788
PROJ-0119,2023-07-01,2023-07,106595.50104417671,115412.0132091061,8.27099838038712
PROJ-0119,2023-08-01,2023-08,106595.50104417671,108847.45233710647,2.112613825977956
PROJ-0119,2023-09-01,2023-09,106595.50104417671,127765.95769509075,19.860553628938142
PROJ-0119,2023-10-01,2023-10,106595.50104417671,123876.36647793952,16.211627380597463
PROJ-0119,2023-11-01,2023-11,106595.50104417671,122073.47276078,14.520286095553601
PROJ-0119,2023-12-01,2023-12,106595.50104417671,103426.67451833453,-2.972758226005155
PROJ-0120,2023-12-01,2023-12,39227.631404399326,47170.515378525575,20.248186519962722
PROJ-0120,2024-01-01,2024-01,39227.631404399326,32409.698339716535,-17.38043522025694
PROJ-0120,2024-02-01,2024-02,39227.631404399326,34512.95852169178,-12.018754928391639
PROJ-0120,2024-03-01,2024-03,39227.631404399326,37964.95814507727,-3.2188363511044145
PROJ-0120,2024-04-01,2024-04,39227.631404399326,32888.592117209904,-16.159627946535934
PROJ-0120,2024-05-01,2024-05,39227.631404399326,35991.23957415646,-8.25028612326542
PROJ-0120,2024-06-01,2024-06,39227.631404399326,47664.53350904051,21.507549149895908
PROJ-0120,2024-07-01,2024-07,39227.631404399326,49980.93602506149,27.412576889503967
PROJ-0120,2024-08-01,2024-08,39227.631404399326,37356.51959213029,-4.769882211290476
PROJ-0120,2024-09-01,2024-09,39227.631404399326,36570.269353275704,-6.774209800558088
PROJ-0120,2024-10-01,2024-10,39227.631404399326,36871.86802108074,-6.005367387678655
PROJ-0120,2024-11-01,2024-11,39227.631404399326,36829.236119802,-6.114045632457808
PROJ-0120,2024-12-01,2024-12,39227.631404399326,32086.833095061593,-18.20349089070135
PROJ-0120,2025-01-01,2025-01,39227.631404399326,49562.47151181409,26.345817316555404
PROJ-0120,2025-02-01,2025-02,39227.631404399326,35573.54108818246,-9.31509292148358
PROJ-0120,2025-03-01,2025-03,39227.631404399326,39619.98762672515,1.0002037040702483
PROJ-0120,2025-04-01,2025-04,39227.631404399326,31572.101856329624,-19.51565586295161
PROJ-0120,2025-05-01,2025-05,39227.631404399326,48209.87815749135,22.89775454575286
PROJ-0120,2025-06-01,2025-06,39227.631404399326,45722.89052696792,16.557867222745863
PROJ-0120,2025-07-01,2025-07,39227.631404399326,49951.60351236174,27.33780175868516
PROJ-0121,2023-06-01,2023-06,272761.2937931035,324806.25971164595,19.08077395981995
PROJ-0121,2023-07-01,2023-07,272761.2937931035,260992.53208380437,-4.314674397396738
PROJ-0121,2023-08-01,2023-08,272761.2937931035,252014.16404628626,-7.606332063578819
PROJ-0121,2023-09-01,2023-09,272761.2937931035,313364.0364088743,14.885815377664649
PROJ-0122,2024-03-01,2024-03,102992.10621468927,101144.05577075471,-1.7943612494750276
PROJ-0122,2024-04-01,2024-04,102992.10621468927,111551.52349312411,8.310750787630827
PROJ-0122,2024-05-01,2024-05,102992.10621468927,82715.9200320482,-19.687126448676487
PROJ-0122,2024-06-01,2024-06,102992.10621468927,85580.55435207445,-16.905714915976237
PROJ-0122,2024-07-01,2024-07,102992.10621468927,109963.02090281149,6.7683970590825595
PROJ-0122,2024-08-01,2024-08,102992.10621468927,111544.14053980813,8.303582322408253
PROJ-0123,2024-01-01,2024-01,119680.84242774567,140711.93466104864,17.572647222967184
PROJ-0123,2024-02-01,2024-02,119680.84242774567,103641.53425411777,-13.401734018801914
PROJ-0123,2024-03-01,2024-03,119680.84242774567,126453.76583403634,5.65915418783894
PROJ-0123,2024-04-01,2024-04,119680.84242774567,107380.50288903415,-10.27761777841557
PROJ-0123,2024-05-01,2024-05,119680.84242774567,101321.56899232665,-15.340194021865265
PROJ-0123,2024-06-01,2024-06,119680.84242774567,120308.91516530333,0.5247897030277286
PROJ-0123,2024-07-01,2024-07,119680.84242774567,105518.80776350784,-11.833167595547138
PROJ-0123,2024-08-01,2024-08,119680.84242774567,109016.20093487084,-8.91090109038407
PROJ-0123,2024-09-01,2024-09,119680.84242774567,114747.27375998194,-4.122271006524912
PROJ-0123,2024-10-01,2024-10,119680.84242774567,111266.58510066224,-7.0305799628401875
PROJ-0123,2024-11-01,2024-11,119680.84242774567,100986.17407363797,-15.620435129702681
PROJ-0123,2024-12-01,2024-12,119680.84242774567,101125.29990857084,-15.504187757014886
PROJ-0123,2025-01-01,2025-01,119680.84242774567,107308.80034914377,-10.33752923829159
PROJ-0124,2024-02-01,2024-02,302846.0,249932.62391839726,-17.472040602023053
PROJ-0124,2024-03-01,2024-03,302846.0,337136.8012905393,11.322850983846358
PROJ-0125,2023-01-01,2023-01,251585.3490410959,237411.8753637388,-5.633664174554902
PROJ-0125,2023-02-01,2023-02,251585.3490410959,236458.27270488717,-6.012701611546449
PROJ-0125,2023-03-01,2023-03,251585.3490410959,243031.23260130503,-3.400085288111743
PROJ-0125,2023-04-01,2023-04,251585.3490410959,284643.19522797206,13.13981371048608
PROJ-0125,2023-05-01,2023-05,251585.3490410959,310787.64371289074,23.531694074174524
PROJ-0125,2023-06-01,2023-06,251585.3490410959,296755.8546726493,17.954346627781923
PROJ-0125,2023-07-01,2023-07,251585.3490410959,292786.12689476693,16.376461511254746
PROJ-0125,2023-08-01,2023-08,251585.3490410959,262201.1419837867,4.219559280042464
PROJ-0125,2023-09-01,2023-09,251585.3490410959,288543.93584102584,14.690277848370584
PROJ-0126,2023-04-01,2023-04,28334.209563106797,30498.410037716792,7.638118401679158
PROJ-0126,2023-05-01,2023-05,28334.209563106797,25731.01154237026,-9.187473590673555
PROJ-0126,2023-06-01,2023-06,28334.209563106797,25622.460912486098,-9.570581612947464
PROJ-0126,2023-07-01,2023-07,28334.209563106797,26866.384268302474,-5.180399656235828
PROJ-0126,2023-08-01,2023-08,28334.209563106797,35570.80452543349,25.540133548490665
PROJ-0126,2023-09-01,2023-09,28334.209563106797,30422.65105312234,7.370742018986295
PROJ-0126,2023-10-01,2023-10,28334.209563106797,33064.68202621637,16.69526885009347
PROJ-0126,2023-11-01,2023-11,28334.209563106797,27577.101913771665,-2.6720620091726204
PROJ-0126,2023-12-01,2023-12,28334.209563106797,28443.519694591476,0.3857885332612625
PROJ-0126,2024-01-01,2024-01,28334.209563106797,24446.268359995764,-13.72172106813743
PROJ-0126,2024-02-01,2024-02,28334.209563106797,25094.12126649681,-11.435252108916481
PROJ-0126,2024-03-01,2024-03,28334.209563106797,34388.61465441247,21.36782774130728
PROJ-0126,2024-04-01,2024-04,28334.209563106797,30952.837825922146,9.241931584444103
PROJ-0126,2024-05-01,2024-05,28334.209563106797,27449.2254618376,-3.1233767058090542
PROJ-0126,2024-06-01,2024-06,28334.209563106797,34041.44485232216,20.1425604497773
PROJ-0126,2024-07-01,2024-07,28334.209563106797,26159.8409843974,-7.67400471810085
PROJ-0126,2024-08-01,2024-08,28334.209563106797,36494.92516177685,28.801634930010188
PROJ-0126,2024-09-01,2024-09,28334.209563106797,27552.43482995,-2.7591196126915136
PROJ-0126,2024-10-01,2024-10,28334.209563106797,27446.087281911634,-3.1344522924386204
PROJ-0126,2024-11-01,2024-11,28334.209563106797,27086.25629883793,-4.404404723164738
PROJ-0126,2024-12-01,2024-12,28334.209563106797,24397.33429161915,-13.894424203785604
PROJ-0126,2025-01-01,2025-01,28334.209563106797,24241.859261860995,-14.443142633399379
PROJ-0126,2025-02-01,2025-02,28334.209563106797,31849.139584182645,12.405251726706169
PROJ-0126,2025-03-01,2025-03,28334.209563106797,35065.25668396741,23.755902227902347
PROJ-0126,2025-04-01,2025-04,28334.209563106797,33866.75455147129,19.526025513583676
PROJ-0126,2025-05-01,2025-05,28334.209563106797,24666.453720458816,-12.944620298932445
PROJ-0126,2025-06-01,2025-06,28334.209563106797,30396.686736855867,7.279106089603321
PROJ-0126,2025-07-01,2025-07,28334.209563106797,24163.29414638271,-14.720422701168001
PROJ-0127,2024-02-01,2024-02,163032.62299120237,134118.35067080776,-17.735267819346127
PROJ-0127,2024-03-01,2024-03,163032.62299120237,183932.25256787846,12.819292969238361
PROJ-0127,2024-04-01,2024-04,163032.62299120237,174049.74272284724,6.757616684017517
PROJ-0127,2024-05-01,2024-05,163032.62299120237,137112.3666666773,-15.898815739426457
PROJ-0127,2024-06-01,2024-06,163032.62299120237,133274.216886414,-18.25303767970058
PROJ-0127,2024-07-01,2024-07,163032.62299120237,211107.39049320624,29.487820670466732
PROJ-0127,2024-08-01,2024-08,163032.62299120237,132873.32665593855,-18.498933392546405
PROJ-0127,2024-09-01,2024-09,163032.62299120237,166662.40193719414,2.2264126525079817
PROJ-0127,2024-10-01,2024-10,163032.62299120237,171560.77998948924,5.230951230384779
PROJ-0127,2024-11-01,2024-11,163032.62299120237,139986.3434533131,-14.135992609977748
PROJ-0127,2024-12-01,2024-12,163032.62299120237,144207.39098625412,-11.546911078014187
PROJ-0127,2025-01-01,2025-01,163032.62299120237,159103.94488122017,-2.409749679482374
PROJ-0128,2023-01-01,2023-01,244488.86767123287,288701.7303909725,18.083793810683133
PROJ-0128,2023-02-01,2023-02,244488.86767123287,257579.09797422556,5.354121203013335
PROJ-0128,2023-03-01,2023-03,244488.86767123287,273571.0476343915,11.895093727648078
PROJ-0128,2023-04-01,2023-04,244488.86767123287,316023.1998533011,29.258727754533737
PROJ-0128,2023-05-01,2023-05,244488.86767123287,289475.48375952576,18.400271765660484
PROJ-0128,2023-06-01,2023-06,244488.86767123287,248689.36955724962,1.7180749070608847
PROJ-0129,2024-02-01,2024-02,323281.5771779141,330788.4860406949,2.3220960898274363
PROJ-0129,2024-03-01,2024-03,323281.5771779141,358644.06823206623,10.93860385205025
PROJ-0129,2024-04-01,2024-04,323281.5771779141,366175.4187308187,13.268260420945218
PROJ-0129,2024-05-01,2024-05,323281.5771779141,339560.5706496776,5.035546291833565
PROJ-0129,2024-06-01,2024-06,323281.5771779141,362861.1383285838,12.243061140748999
PROJ-0129,2024-07-01,2024-07,323281.5771779141,262429.07269689144,-18.82337527929506
PROJ-0130,2023-06-01,2023-06,394829.54252873565,400677.5334291266,1.4811431948422076
PROJ-0130,2023-07-01,2023-07,394829.54252873565,370930.1305079568,-6.0530961963261625
PROJ-0130,2023-08-01,2023-08,394829.54252873565,341364.57758385874,-13.541277737844482
PROJ-0130,2023-09-01,2023-09,394829.54252873565,335515.58607929834,-15.022674359561243
PROJ-0131,2023-07-01,2023-07,422098.1364383562,464981.65366076864,10.159608280733373
PROJ-0131,2023-08-01,2023-08,422098.1364383562,448183.9167462955,6.1800273576305855
PROJ-0131,2023-09-01,2023-09,422098.1364383562,391197.2007579517,-7.320794150181541
PROJ-0131,2023-10-01,2023-10,422098.1364383562,437072.08023239137,3.547502938625726
PROJ-0132,2023-05-01,2023-05,41035.53108910891,42927.93210765301,4.611615759120415
PROJ-0132,2023-06-01,2023-06,41035.53108910891,36829.57341100925,-10.249550978069209
PROJ-0132,2023-07-01,2023-07,41035.53108910891,46207.917428205474,12.60465309408253
PROJ-0132,2023-08-01,2023-08,41035.53108910891,48851.145134821294,19.045967819304522
PROJ-0132,2023-09-01,2023-09,41035.53108910891,49067.48824032117,19.573177044475948
PROJ-0132,2023-10-01,2023-10,41035.53108910891,45189.759605328036,10.123491535172754
PROJ-0132,2023-11-01,2023-11,41035.53108910891,43326.10535096044,5.581929125950705
PROJ-0132,2023-12-01,2023-12,41035.53108910891,34080.15512801492,-16.949642849730257
PROJ-0133,2023-02-01,2023-02,47128.16008810573,44485.007835807526,-5.608435057419708
PROJ-0133,2023-03-01,2023-03,47128.16008810573,39900.38390818999,-15.336427661091506
PROJ-0133,2023-04-01,2023-04,47128.16008810573,60414.134181736976,28.19115804392368
PROJ-0133,2023-05-01,2023-05,47128.16008810573,40885.56744851078,-13.245992688711965
PROJ-0133,2023-06-01,2023-06,47128.16008810573,41278.97597693488,-12.411229507444897
PROJ-0133,2023-07-01,2023-07,47128.16008810573,58664.58271014217,24.478830916524608
PROJ-0133,2023-08-01,2023-08,47128.16008810573,59945.32969816927,27.196414173822895
PROJ-0133,2023-09-01,2023-09,47128.16008810573,55748.5848510761,18.291451961745494
PROJ-0133,2023-10-01,2023-10,47128.16008810573,37829.89012453938,-19.729753816366507
PROJ-0133,2023-11-01,2023-11,47128.16008810573,37734.25170706604,-19.932686452171815
PROJ-0133,2023-12-01,2023-12,47128.16008810573,46612.12487447408,-1.09496151062746
PROJ-0133,2024-01-01,2024-01,47128.16008810573,41081.50804736784,-12.830231499455373
PROJ-0133,2024-02-01,2024-02,47128.16008810573,38135.780595846154,-19.080692892420135
PROJ-0133,2024-03-01,2024-03,47128.16008810573,48637.83268539095,3.203334470225233
PROJ-0133,2024-04-01,2024-04,47128.16008810573,59924.914107478835,27.153094870348575
PROJ-0133,2024-05-01,2024-05,47128.16008810573,45333.03845331665,-3.809021254878431
PROJ-0133,2024-06-01,2024-06,47128.16008810573,53281.69993735781,13.057033921434822
PROJ-0133,2024-07-01,2024-07,47128.16008810573,53071.85413925851,12.611767656622035
PROJ-0133,2024-08-01,2024-08,47128.16008810573,43618.99973071969,-7.445994816741612
PROJ-0133,2024-09-01,2024-09,47128.16008810573,53029.20069644313,12.521262441193215
PROJ-0133,2024-10-01,2024-10,47128.16008810573,42705.98283665276,-9.383301285655437
PROJ-0133,2024-11-01,2024-11,47128.16008810573,40577.52052997826,-13.899629321155548
PROJ-0133,2024-12-01,2024-12,47128.16008810573,54229.97995297391,15.069164277984505
PROJ-0133,2025-01-01,2025-01,47128.16008810573,40375.65656498404,-14.327959144804163
PROJ-0133,2025-02-01,2025-02,47128.16008810573,61193.776693978354,29.84546092946777
PROJ-0133,2025-03-01,2025-03,47128.16008810573,42025.41513546228,-10.827379942488534
PROJ-0133,2025-04-01,2025-04,47128.16008810573,51702.93448200042,9.707093137822877
PROJ-0133,2025-05-01,2025-05,47128.16008810573,47396.19139933878,0.5687285706294674
PROJ-0133,2025-06-01,2025-06,47128.16008810573,40680.7078445332,-13.680678879716645
PROJ-0133,2025-07-01,2025-07,47128.16008810573,38358.64413737797,-18.60780462112933
PROJ-0134,2023-04-01,2023-04,205463.2188118812,228344.86463848225,11.136614114641663
PROJ-0134,2023-05-01,2023-05,205463.2188118812,247250.0779779777,20.337878189456305
PROJ-0134,2023-06-01,2023-06,205463.2188118812,250872.1991011005,22.100783075337198
PROJ-0134,2023-07-01,2023-07,205463.2188118812,213960.50702062962,4.135673653846723
PROJ-0134,2023-08-01,2023-08,205463.2188118812,244239.82643459886,18.87277335911928
PROJ-0134,2023-09-01,2023-09,205463.2188118812,233493.24395695693,13.64235667442724
PROJ-0134,2023-10-01,2023-10,205463.2188118812,238774.40827902997,16.21272637495666
PROJ-0134,2023-11-01,2023-11,205463.2188118812,214976.06364770725,4.6299502610907055
PROJ-0135,2024-04-01,2024-04,133046.55375722543,148573.86758007127,11.670587012106356
PROJ-0135,2024-05-01,2024-05,133046.55375722543,160023.46638749784,20.276295678802846
PROJ-0135,2024-06-01,2024-06,133046.55375722543,132905.80218197874,-0.10579122214884862
PROJ-0135,2024-07-01,2024-07,133046.55375722543,160053.60058651457,20.298945043379184
PROJ-0135,2024-08-01,2024-08,133046.55375722543,145820.1433554393,9.600842139453142
PROJ-0135,2024-09-01,2024-09,133046.55375722543,117473.52278444363,-11.704948781460688
PROJ-0135,2024-10-01,2024-10,133046.55375722543,108079.3140313466,-18.76579213877077
PROJ-0135,2024-11-01,2024-11,133046.55375722543,130568.80120384677,-1.8623199800423968
PROJ-0135,2024-12-01,2024-12,133046.55375722543,142805.2742215587,7.334816414816991
PROJ-0135,2025-01-01,2025-01,133046.55375722543,162304.84482370704,21.991017610174417
PROJ-0135,2025-02-01,2025-02,133046.55375722543,114918.0082038082,-13.62571599298769
PROJ-0135,2025-03-01,2025-03,133046.55375722543,159669.5914327585,20.010317384178954
PROJ-0136,2023-10-01,2023-10,48286.82530120482,59465.443761367664,23.150452303361348
PROJ-0136,2023-11-01,2023-11,48286.82530120482,42267.57042090727,-12.46562564995831
PROJ-0136,2023-12-01,2023-12,48286.82530120482,59189.85330283449,22.57971596521095
PROJ-0136,2024-01-01,2024-01,48286.82530120482,62566.532853304416,29.5726783921396
PROJ-0136,2024-02-01,2024-02,48286.82530120482,56177.83006944295,16.341941552411875
PROJ-0136,2024-03-01,2024-03,48286.82530120482,57576.4785049465,19.238484091249397
PROJ-0136,2024-04-01,2024-04,48286.82530120482,62638.038391696944,29.72076337794367
PROJ-0136,2024-05-01,2024-05,48286.82530120482,53247.84392461454,10.274062526297268
PROJ-0136,2024-06-01,2024-06,48286.82530120482,46062.88821148318,-4.605680899187529
PROJ-0136,2024-07-01,2024-07,48286.82530120482,58850.3127756653,21.876541703802786
PROJ-0136,2024-08-01,2024-08,48286.82530120482,53465.243935353436,10.724288875581564
PROJ-0136,2024-09-01,2024-09,48286.82530120482,52661.50118650063,9.05977118604783
PROJ-0137,2024-03-01,2024-03,73854.2804494382,68449.46008399197,-7.318222224298086
PROJ-0137,2024-04-01,2024-04,73854.2804494382,87012.68598919832,17.816713479144333
PROJ-0137,2024-05-01,2024-05,73854.2804494382,62099.16330700715,-15.916636206995188
PROJ-0137,2024-06-01,2024-06,73854.2804494382,93214.70263067988,26.21435353973306
