id_projeto,categoria_recurso,alocacao_percentual,valor_orcado,valor_realizado
PROJ-0162,Materiais,8.962023318065398,81465.32968261356,82840.00765857795
PROJ-0162,Equipamentos,3.0101034306712666,27362.020791007657,28364.475869113438
PROJ-0163,Consultoria,2.992420874031211,39585.808092087944,47038.46215382126
PROJ-0163,Materiais,13.207323025111775,174715.5820290659,197127.68391405247
PROJ-0163,Infraestrutura,45.84062837620332,606411.4621939971,701194.9365382924
PROJ-0163,Recursos Humanos,13.423681043754824,177577.71518670899,208788.06462309544
PROJ-0163,Equipamentos,24.535946680898885,324578.43249814026,360723.2136647518
PROJ-0164,Materiais,4.350424178524998,44721.57747888484,47062.89291256644
PROJ-0164,Equipamentos,42.067952382932994,432450.9782651222,457315.87375561567
PROJ-0164,Infraestrutura,18.6042547612514,191248.39017980738,203237.44769479477
PROJ-0164,Recursos Humanos,3.5615744968367733,36612.344744072594,38666.314105407175
PROJ-0164,Consultoria,8.559874296227338,87993.96698784371,92570.00226374174
PROJ-0164,Software,22.85591988422649,234954.74234426918,249634.88245517155
PROJ-0165,Software,19.173356190848413,370427.51600513415,415796.4359521818
PROJ-0165,Materiais,14.654955214254855,283132.41579343454,326650.1465476203
PROJ-0165,Infraestrutura,6.575557999833066,127039.18875655485,152253.9716385342
PROJ-0165,Recursos Humanos,7.675542082093541,148290.78222725983,187935.72038419213
PROJ-0165,Consultoria,51.920588512970134,1003101.0972176169,1136247.854514401
PROJ-0166,Consultoria,13.621449264165175,39055.01068673647,42003.51229464306
PROJ-0166,Materiais,2.858964126407774,8197.136174312576,9109.519357623367
PROJ-0166,Equipamentos,51.41912183234758,147427.363544052,158175.76530576157
PROJ-0166,Recursos Humanos,11.428813061682352,32768.34994606378,34459.786685786894
PROJ-0166,Infraestrutura,20.671651715397125,59269.139648835175,64125.96085882466
PROJ-0167,Recursos Humanos,32.410891510428925,365660.3262384893,375459.39690197207
PROJ-0167,Consultoria,9.201863362703836,103815.60649529194,109828.60432319036
PROJ-0167,Equipamentos,40.29681371043195,454629.4582173675,472513.82818174304
PROJ-0167,Materiais,18.090431416435287,204096.60904885124,214909.81940525596
PROJ-0168,Recursos Humanos,9.216949914030911,140977.94957955895,150663.90387745184
PROJ-0168,Infraestrutura,12.071309931547773,184636.84177108828,189533.94448983582
PROJ-0168,Software,72.19894320843136,1104319.657833994,1136945.4866677192
PROJ-0168,Equipamentos,6.512796945989965,99616.55081535898,106363.95357027667
PROJ-0169,Recursos Humanos,17.470313191288646,49592.628649847255,52483.97441620426
PROJ-0169,Equipamentos,24.12931458903773,68495.40273760962,74494.71143932267
PROJ-0169,Infraestrutura,4.122766159330806,11703.213841169172,12529.103088225072
PROJ-0169,Materiais,13.513130717432976,38359.45390496264,41599.48702085432
PROJ-0169,Software,23.447447039836884,66559.79896304417,71470.99564430561
PROJ-0169,Consultoria,17.317028303072952,49157.50190336713,52801.439948882005
PROJ-0170,Software,2.553971744972346,19404.873000560285,21082.4736798963
PROJ-0170,Equipamentos,13.640875955294396,103642.2842382504,121368.69914299139
PROJ-0170,Materiais,59.85293032368811,454757.7763649564,529408.9925559554
PROJ-0170,Consultoria,8.107404932444831,61599.41408432123,68989.00223496305
PROJ-0170,Infraestrutura,3.758602366898342,28557.56009550425,30481.233467082202
PROJ-0170,Recursos Humanos,12.086214676701985,91830.09221640755,105214.09688572485
PROJ-0171,Infraestrutura,18.35572186839479,35840.83184857162,40337.388868524285
PROJ-0171,Consultoria,66.25821322435036,129373.79939546979,149149.00562016937
PROJ-0171,Equipamentos,15.386064907254845,30042.368755958592,36708.454749087716
PROJ-0172,Equipamentos,46.16405175185161,317875.9659123823,317875.9659123823
PROJ-0172,Software,43.17203521611289,297273.568370758,297273.568370758
PROJ-0172,Infraestrutura,10.663913032035516,73429.46571685984,73429.46571685984
PROJ-0173,Software,50.48655606097927,156597.18012770306,162361.94904259473
PROJ-0173,Infraestrutura,26.65211426638442,82668.46194690054,87212.31925321987
PROJ-0173,Equipamentos,22.86132967263632,70910.35792539643,76141.97497259008
PROJ-0174,Recursos Humanos,0.03723771844570716,108.16477314643004,129.66145607321678
PROJ-0174,Infraestrutura,7.73780281105836,22476.07320330933,28293.417487443057
PROJ-0174,Materiais,49.54474929167427,143913.12871501918,165757.01297308735
PROJ-0174,Software,20.926397286260894,60785.11546137488,78420.35443074993
PROJ-0174,Consultoria,21.75381289256077,63188.51784715019,71761.40556861705
PROJ-0175,Materiais,25.044532285551576,253959.57162582435,255659.63389054764
PROJ-0175,Software,9.792773526299749,99301.85724420787,100430.74207179304
PROJ-0175,Consultoria,32.30307544831097,327563.5220300167,332394.33007096115
PROJ-0175,Recursos Humanos,18.728162835126742,189909.5641602924,192427.0118470272
PROJ-0175,Equipamentos,14.131455904710952,143297.48493965855,144099.96259509464
PROJ-0176,Equipamentos,6.472835077771015,37084.814011073475,39632.16004025455
PROJ-0176,Recursos Humanos,35.63106430328137,204141.05671278993,214366.69021775213
PROJ-0176,Materiais,9.58986057733985,54943.188205753206,57519.05206962047
PROJ-0176,Consultoria,14.880709665743492,85256.04988794419,88835.49367652589
PROJ-0176,Infraestrutura,33.42553037586428,191504.8911824392,203177.30047304853
PROJ-0177,Infraestrutura,13.81125022669483,274213.53405088076,298700.59751521656
PROJ-0177,Equipamentos,11.740182611602137,233093.81203648902,251422.0443793609
PROJ-0177,Recursos Humanos,17.9837260560079,357055.37125736097,382487.0193896997
PROJ-0177,Materiais,7.964481050281866,158129.67398547428,175954.84202814658
PROJ-0177,Consultoria,48.500360055413275,962943.6086697951,1003704.9180258295
PROJ-0178,Consultoria,18.164380539161552,343609.59241374116,355846.8617493775
PROJ-0178,Equipamentos,28.772772781865562,544285.0476995328,572047.254913855
PROJ-0178,Infraestrutura,7.326587384647637,138594.63578154243,145349.19176168786
PROJ-0178,Materiais,9.914210881108598,187543.8555483406,194655.4496083968
PROJ-0178,Software,35.82204841321666,677633.8685568433,722310.0401443728
PROJ-0179,Consultoria,44.90821176457999,748816.5880830772,836639.7361116341
PROJ-0179,Materiais,29.754213765871828,496133.0669333779,547255.8198007168
PROJ-0179,Recursos Humanos,4.246588769016651,70809.23483831587,79042.83163996479
PROJ-0179,Equipamentos,1.7728869319347276,29561.790400113783,32784.530391210144
PROJ-0179,Software,18.16951614940199,302965.41669126553,330920.1135371557
PROJ-0179,Infraestrutura,1.148582619194789,19151.903053849204,20494.216234519292
PROJ-0180,Software,9.927470312967818,161256.86402869274,177604.06212837924
PROJ-0180,Materiais,20.227197602297124,328560.48425291333,367269.8703840875
PROJ-0180,Equipamentos,28.710664539144126,466361.6794415876,495680.5864634658
PROJ-0180,Recursos Humanos,41.13466754559094,668170.9722768065,698698.94005158
PROJ-0181,Software,8.726821140668205,88800.55393077197,104036.50956779852
PROJ-0181,Equipamentos,27.979952418185754,284712.52402696677,334179.50662911794
PROJ-0181,Infraestrutura,11.861154814484737,120694.24831872275,128939.66184893012
PROJ-0181,Consultoria,35.03265063611484,356477.8894863438,397390.7188221509
PROJ-0181,Materiais,16.399420990546467,166873.78423719472,189095.145794475
PROJ-0182,Consultoria,9.445775000288954,69483.59319087556,81964.03985479548
PROJ-0182,Infraestrutura,16.705577650197984,122887.06447373888,133771.7182117103
PROJ-0182,Recursos Humanos,36.186450999906405,266189.3428778615,306019.09384807403
PROJ-0182,Equipamentos,8.21814734206735,60453.10275561453,67372.68607457921
PROJ-0182,Materiais,29.4440490075393,216591.89670190946,256370.72117314284
PROJ-0183,Recursos Humanos,6.5221840737894885,84029.53684227794,87970.61369704192
PROJ-0183,Infraestrutura,69.13520325505093,890713.7614169369,931185.290173705
PROJ-0183,Software,17.495268949641815,225402.92180305277,235871.97418245947
PROJ-0183,Equipamentos,6.847343721517767,88218.77993773237,93007.12458073095
PROJ-0184,Software,32.38888751373399,158573.72604511565,161934.5928925182
PROJ-0184,Consultoria,7.136327745965189,34938.96110130335,35539.21298974157
PROJ-0184,Materiais,2.9832023759505226,14605.550008487442,14987.73572059727
PROJ-0184,Infraestrutura,57.49158236435029,281474.7628450935,286474.08381379704
PROJ-0185,Infraestrutura,78.29753225302537,716524.9898824336,849972.8683561052
PROJ-0185,Materiais,17.976670328626838,164510.08294506607,183641.23140703462
PROJ-0185,Consultoria,3.7257974183477973,34095.927172500385,39825.74890913998
PROJ-0186,Equipamentos,9.418188078850397,115114.93397631844,115114.93397631844
PROJ-0186,Infraestrutura,29.910279288005682,365581.977831164,365581.977831164
PROJ-0186,Software,59.44760276051954,726605.4584527813,726605.4584527813
PROJ-0186,Recursos Humanos,1.2239298726243786,14959.629739736183,14959.629739736183
PROJ-0187,Infraestrutura,35.04759820137217,58761.15362040258,63541.99061565061
PROJ-0187,Consultoria,0.7499247721737736,1257.3313722742705,1360.8924947939959
PROJ-0187,Materiais,5.108658979193003,8565.22873110478,9182.529654875709
PROJ-0187,Equipamentos,35.22170669509093,59053.065662056404,62820.14732579582
PROJ-0187,Software,23.571453000986374,39520.13381598376,43256.28775374129
PROJ-0187,Recursos Humanos,0.30065835118376005,504.086798178204,532.6298245089306
PROJ-0188,Infraestrutura,39.13653474975441,261641.43258927064,271896.18310961395
PROJ-0188,Consultoria,39.63777559719352,264992.4030886977,278007.3900126444
PROJ-0188,Recursos Humanos,13.090862878670714,87517.00014592127,92853.69590543886
PROJ-0188,Materiais,8.134826774381352,54384.164176110375,56719.60697094692
PROJ-0189,Consultoria,45.411026116920574,632892.1086607384,770569.8813383782
PROJ-0189,Materiais,23.24516828271771,323967.21300118824,429030.6484636728
PROJ-0189,Recursos Humanos,17.5119623307674,244063.69364503532,320122.7801577098
PROJ-0189,Infraestrutura,1.213912187674333,16918.25774225155,20033.241656659317
PROJ-0189,Software,0.18911394112494614,2635.6753240401404,3106.643373637812
PROJ-0189,Equipamentos,12.428817140795017,173220.05162674593,203456.8756347512
PROJ-0190,Consultoria,21.496146249833444,391376.8953873176,403714.10116313206
PROJ-0190,Infraestrutura,35.77244639164528,651303.207861263,667995.3865388014
PROJ-0190,Equipamentos,29.956482446729737,545412.8828704169,563246.8816350354
PROJ-0190,Recursos Humanos,12.774924911791526,232591.01388100244,246608.76689257118
PROJ-0191,Consultoria,4.516818704590091,68467.42847434912,80408.33441759685
PROJ-0191,Software,10.226942895547115,155023.3753018587,166638.03335318353
PROJ-0191,Recursos Humanos,14.473581794153208,219395.3291177664,252416.4890965692
PROJ-0191,Materiais,35.24607111041466,534271.5770951319,630505.4742987268
PROJ-0191,Infraestrutura,35.53658549529492,538675.2900108938,577686.330265384
PROJ-0192,Recursos Humanos,20.223979867623303,74174.4797614886,77575.42466163187
PROJ-0192,Consultoria,49.438259985971214,181322.23423754732,196102.0898737944
PROJ-0192,Software,16.290784367709417,59748.895286229446,64804.60473529587
PROJ-0192,Infraestrutura,0.10430432611242761,382.5517616662451,400.7044493628443
PROJ-0192,Equipamentos,0.28073145349821166,1029.624715422716,1129.7014888663555
PROJ-0192,Materiais,13.661939999085423,50107.214237645654,53410.96071027913
PROJ-0193,Software,2.0726148112662703,26833.770890798372,34993.52514767152
PROJ-0193,Consultoria,19.430096876758064,251557.96684594883,303241.9021684712
PROJ-0193,Recursos Humanos,20.983657228197966,271671.633075178,346237.71790152707
PROJ-0193,Materiais,13.711370259298668,177518.6427004932,236090.09232462384
PROJ-0193,Equipamentos,25.82398179824415,334338.44402514334,424437.5939607877
PROJ-0193,Infraestrutura,17.978279026234873,232761.54246243817,264212.3825519875
PROJ-0194,Software,40.42374766599852,568966.6738237891,610583.5031869353
PROJ-0194,Materiais,48.98347273075358,689445.3176937206,712734.0834146581
PROJ-0194,Recursos Humanos,10.592779603247891,149094.00848249026,154144.99979394535
PROJ-0195,Consultoria,60.616212101068015,460975.382110444,466054.53033124877
PROJ-0195,Recursos Humanos,15.377752017264024,116945.0360959298,117605.1917119376
PROJ-0195,Infraestrutura,1.6037630210007525,12196.329097366943,12375.922786967183
PROJ-0195,Equipamentos,22.402272860667217,170365.25269625927,172143.91698485805
PROJ-0196,Infraestrutura,26.099861635493326,236063.33054561564,248000.33423802795
PROJ-0196,Recursos Humanos,23.354524644741563,211232.80069232243,225033.54632866004
PROJ-0196,Consultoria,30.011431255557486,271441.99136264034,278904.8081438081
PROJ-0196,Software,9.763237245275628,88304.77085336484,93176.56365930216
PROJ-0196,Equipamentos,10.770945218932,97419.10654605675,103784.36450090077
PROJ-0197,Materiais,30.435256835661818,294999.8139310193,294999.8139310193
PROJ-0197,Software,2.698948156003167,26160.094791691896,26160.094791691896
PROJ-0197,Equipamentos,66.86579500833501,648110.0912772889,648110.0912772889
PROJ-0198,Infraestrutura,31.531329329650955,173067.26854482837,190766.36283670232
PROJ-0198,Software,35.8400684118518,196716.81709486747,219397.7104850894
PROJ-0198,Materiais,12.585090156564032,69076.28774593926,76602.17875616804
PROJ-0198,Equipamentos,20.043512101933217,110013.62661436493,119380.48163608737
PROJ-0199,Software,19.96025571222049,341620.1757197679,341620.1757197679
PROJ-0199,Infraestrutura,15.302907340983705,261909.56519908292,261909.56519908292
PROJ-0199,Recursos Humanos,5.044845579497854,86342.63299001736,86342.63299001736
PROJ-0199,Materiais,4.258140696813126,72878.1631887706,72878.1631887706
PROJ-0199,Consultoria,44.064301692675265,754161.404756171,754161.404756171
PROJ-0199,Equipamentos,11.369548977809574,194590.05814619042,194590.05814619042
PROJ-0200,Equipamentos,44.73656163608825,426562.66783448507,443050.1620691819
PROJ-0200,Consultoria,20.568924422947088,196124.48868355626,203879.8638648693
PROJ-0200,Software,34.694513940964654,330811.84348195855,345280.6809240216
